"gene","module","kME"
"IRGM2",1,NA
"KIF12",2,NA
"TACC3",1,NA
"CXCL6",0,NA
"TLR1",1,NA
"CST11",0,NA
"ARL9",0,NA
"CMA1",0,NA
"LOC500007",0,NA
"RHAG",0,NA
"HOXA5",0,NA
"CEACAM11",0,NA
"CYP2B3",0,NA
"LOC102549110",0,NA
"LIM2",0,NA
"RECQL4",1,NA
"LOC300024",6,NA
"TNNT3",6,NA
"RRAGB",1,NA
"LOC100911319",0,NA
"CYSLTR2",0,NA
"RGD1564865",0,NA
"CASP8",1,NA
"NXF7",0,NA
"PRF1",0,NA
"CRYBB2",1,NA
"PBSN",4,NA
"LOC100359515",0,NA
"CTSH",1,NA
"MIR351",2,NA
"PEG10",3,NA
"LOC100365995",0,NA
"LOC690251",0,NA
"VIL1",0,NA
"FOLR4",1,NA
"ATP1A4",1,NA
"PRND",0,NA
"C4BPA",0,NA
"ALOX12E",6,NA
"PREX1",0,NA
"LOC680045",1,NA
"TMEM72",2,NA
"BARD1",1,NA
"APOA5",4,NA
"TBR1",0,NA
"TAX1BP3",1,NA
"KIF11",1,NA
"ACR",0,NA
"SH3BP2",1,NA
"DPP7",1,NA
"WFDC18",2,NA
"MYPN",0,NA
"NAAA",1,NA
"IFIH1",1,NA
"PTPRQ",0,NA
"RACGAP1",1,NA
"TRAT1",0,NA
"APOA1",1,NA
"BMP5",6,NA
"CTSQL2",1,NA
"SLC24A1",0,NA
"MIOX",0,NA
"CCDC125",1,NA
"LOC102551705",0,NA
"DRAM1",2,NA
"CEBPE",1,NA
"CACNA1G",2,NA
"TAGLN",1,NA
"COLCA2",0,NA
"HTRA3",1,NA
"ENG",1,NA
"A4GALT",5,NA
"SELP",0,NA
"EPS8L1",0,NA
"SYNGR2",1,NA
"MND1",1,NA
"FN1",1,NA
"CADM4",0,NA
"HOXD4",0,NA
"POLK",5,NA
"UROC1",5,NA
"CCDC93",1,NA
"OLR1867",5,NA
"LOC100363228",1,NA
"LOC102553528",1,NA
"MSLN",6,NA
"NR1H3",1,NA
"LOC100910189",0,NA
"DAP",1,NA
"COL4A5",1,NA
"GCH1",1,NA
"GH1",3,NA
"LOC102548205",1,NA
"CD52",0,NA
"HCRTR1",1,NA
"LOC102550403",0,NA
"PRR27",3,NA
"S100A3",1,NA
"PLA2R1",1,NA
"CENPT",1,NA
"OLR1654",3,NA
"LRCH4",4,NA
"LOC102553043",0,NA
"AMBN",0,NA
"HIST1H3A",6,NA
"DNAJB7",0,NA
"TAGLN2",1,NA
"ABCG3L2",1,NA
"TBC1D10C",0,NA
"SYCN",1,NA
"FAM50B",0,NA
"INSL3",6,NA
"ANGPTL4",1,NA
"LOC102556495",1,NA
"FBLN1",1,NA
"LOC102557134",0,NA
"TMEM86A",1,NA
"MB",0,NA
"EVA1B",1,NA
"ZAN",0,NA
"FOXR1",1,NA
"GBP4",1,NA
"PRM1",5,NA
"C1S",1,NA
"MGC112715",1,NA
"FHOD1",1,NA
"ATP1B4",0,NA
"MUP5",2,NA
"LOC365837",6,NA
"CPN1",0,NA
"TBX5",0,NA
"FBXO36",4,NA
"MGC114427",0,NA
"LOC681383",1,NA
"ANDPRO",5,NA
"TTC38",1,NA
"LOC102548705",4,NA
"MFAP5",1,NA
"LOC685849",5,NA
"TACSTD2",0,NA
"ICOSLG",1,NA
"LOC100912003",0,NA
"MEPE",2,NA
"LOC102551303",0,NA
"SLC2A9",2,NA
"TTC25",0,NA
"ARHGAP11A",1,NA
"LOC308990",1,NA
"LOC100912617",0,NA
"CMTM4",0,NA
"MFNG",1,NA
"UST4R",2,NA
"ERAL1",1,NA
"SRPX2",1,NA
"GNAT2",0,NA
"CHRNA10",0,NA
"LOC100911130",4,NA
"CEP72",0,NA
"LOC102552830",3,NA
"IYD",1,NA
"TTN",1,NA
"TAP1",1,NA
"CBLN1",0,NA
"BMP15",0,NA
"CD80",0,NA
"DEFB4",0,NA
"VOM2R18",0,NA
"CCL20",0,NA
"BCL2L12",1,NA
"TORE",0,NA
"NT5DC2",1,NA
"TNFRSF8",0,NA
"NPY2R",3,NA
"NKX2-5",0,NA
"CCL5",2,NA
"SIM1",4,NA
"ACSM2A",0,NA
"ASB11",1,NA
"ALDH1A2",6,NA
"LOC100910563",0,NA
"PLK5",1,NA
"INSRR",3,NA
"KCNJ1",0,NA
"TNF",1,NA
"ECEL1",0,NA
"IQCK",3,NA
"LOC102547327",2,NA
"LOC102550682",0,NA
"MAPK15",3,NA
"LTC4S",1,NA
"PLK1",1,NA
"LDHC",1,NA
"RGD1562146",1,NA
"CRISP1",0,NA
"RATNP-3B",0,NA
"ADARB2",1,NA
"LOC102548988",0,NA
"CCL11",2,NA
"EGR4",2,NA
"GUCA2B",0,NA
"LAMP5",2,NA
"RGR",0,NA
"MUC3",0,NA
"FOXI1",0,NA
"CMTM6",1,NA
"LOC102555503",0,NA
"KLK1C7",3,NA
"RGD1310371",0,NA
"DCTD",1,NA
"ASB12",0,NA
"NCF4",1,NA
"MOS",1,NA
"BHLHA15",0,NA
"ZFP498",3,NA
"CSN3",0,NA
"RGD1359334",0,NA
"ACOT12",0,NA
"CIT",4,NA
"ART5",0,NA
"LOC100909684",1,NA
"AOX4",2,NA
"CD48",1,NA
"F13A1",1,NA
"LOC102550346",1,NA
"ART2B",0,NA
"HELT",1,NA
"UPK3BL",2,NA
"PSCA",1,NA
"PITX1",0,NA
"CDRT4",1,NA
"ODF4",4,NA
"LOC360919",0,NA
"SLC6A13",6,NA
"ACAP1",2,NA
"LRRN4CL",1,NA
"MYBPH",1,NA
"LOC102555126",0,NA
"DNAH2",0,NA
"LOC102549483",0,NA
"RWDD1",1,NA
"RFTN1",1,NA
"TPM2",1,NA
"LOC100912089",1,NA
"ADAM8",1,NA
"ARMC3",1,NA
"HSF2BP",0,NA
"GALNT7",1,NA
"HNF1A",0,NA
"PSD4",1,NA
"DRAXIN",1,NA
"TEX40",2,NA
"GOT1L1",1,NA
"CDC20",1,NA
"OLR416",4,NA
"CTSJ",0,NA
"MAP3K19",0,NA
"GRIK3",0,NA
"TIFA",1,NA
"CARTPT",1,NA
"VASP",1,NA
"LOC684444",1,NA
"ZFP689",3,NA
"VEGP2",0,NA
"CYP2C13",0,NA
"NAGLT1",0,NA
"LOC100912449",1,NA
"RGD1562890",1,NA
"RASGRP3",1,NA
"SHMT1",1,NA
"RPL39L",2,NA
"LOC100911766",2,NA
"NMUR1",0,NA
"SH3TC1",1,NA
"S100G",0,NA
"LOC100360908",1,NA
"AHRR",0,NA
"LOC102555876",1,NA
"TSKU",1,NA
"CYP2F4",0,NA
"GJC2",0,NA
"MFRP",0,NA
"THEG",1,NA
"DRD5",0,NA
"RDH7",5,NA
"MXD3",2,NA
"DENND6B",1,NA
"ADRB2",1,NA
"APOA2",1,NA
"ARHGAP24",1,NA
"LHX4",4,NA
"LOC102553257",5,NA
"DRD2",2,NA
"CYP2B12",5,NA
"LOC100910889",0,NA
"SDF2L1",1,NA
"VGF",1,NA
"SMC1B",1,NA
"CYP2D2",4,NA
"SRCRB4D",0,NA
"MOSPD4",0,NA
"RT1-DA",1,NA
"KIF22",1,NA
"MAGIX",0,NA
"TNNC2",2,NA
"FPGS",1,NA
"HGF",2,NA
"CST12",1,NA
"STFA3",1,NA
"LOC102548592",0,NA
"FOXI2",1,NA
"SALL4",2,NA
"FOXE3",0,NA
"FIGF",1,NA
"CHRNE",0,NA
"TRIM29",0,NA
"RSPO1",0,NA
"CD63",1,NA
"TNFRSF1A",1,NA
"PPP1R9A",2,NA
"PDZD2",0,NA
"CYP4V3",1,NA
"LOC102551546",2,NA
"NR2F2",1,NA
"VAT1",1,NA
"RUNX1",1,NA
"GPC3",1,NA
"SLC22A7",2,NA
"PDE6B",6,NA
"RASD2",2,NA
"MLF1",4,NA
"FAM198B",1,NA
"RGD1305645",1,NA
"CEACAM3",1,NA
"LOC100912510",2,NA
"DERA",1,NA
"TK1",1,NA
"TSSK2",0,NA
"TICAM1",1,NA
"LOC691485",0,NA
"PRLHR",0,NA
"FUT4",1,NA
"PLA2G4A",1,NA
"MYBPHL",1,NA
"FMO3",2,NA
"PAPOLB",1,NA
"PARP9",1,NA
"TNNI3K",5,NA
"CLIC2",1,NA
"CRIP1",1,NA
"EPHA2",1,NA
"LOC102548074",3,NA
"AURKA",1,NA
"ROBO3",1,NA
"GABRD",2,NA
"LOC102546992",0,NA
"LOC102551387",0,NA
"MDFI",1,NA
"UCN2",1,NA
"KLHL30",1,NA
"CD44",1,NA
"SLCO2B1",1,NA
"CLDN2",0,NA
"PODNL1",1,NA
"HPS5",5,NA
"CASP4",1,NA
"CUZD1",1,NA
"FRK",1,NA
"HMGCS2",1,NA
"TPC1808",0,NA
"ERBB2",1,NA
"BTBD16",5,NA
"SLC13A2",0,NA
"CTRL",1,NA
"SLFN2",1,NA
"HTR1D",2,NA
"SALL1",1,NA
"RAI14",1,NA
"LOC102550695",1,NA
"LOC102552995",5,NA
"OLR857",2,NA
"ATP8B4",1,NA
"NAT2",1,NA
"NACC1",2,NA
"CDH1",6,NA
"RAB27A",1,NA
"ABCB11",0,NA
"GPR88",2,NA
"PDPN",1,NA
"LOC691083",2,NA
"APOC3",0,NA
"CDKN1C",1,NA
"LOC689618",0,NA
"GLP1R",6,NA
"FAM46A",1,NA
"OTX1",1,NA
"FOXD4",0,NA
"STAG3",3,NA
"MAS1",5,NA
"FGF22",0,NA
"RGD1562771",0,NA
"PTGR1",1,NA
"TWIST1",1,NA
"LOC102552219",0,NA
"VAMP8",1,NA
"NPW",0,NA
"LMOD2",0,NA
"ARNT",6,NA
"FGF21",4,NA
"SLC22A2",4,NA
"A1BG",0,NA
"KCNK5",0,NA
"LDHAL6B",2,NA
"PAQR5",6,NA
"OMD",1,NA
"TEP1",1,NA
"C2CD4A",4,NA
"MCM3",1,NA
"LOC688324",0,NA
"GSTA2",0,NA
"LOC100912936",4,NA
"RAD51B",1,NA
"CHRNB4",0,NA
"GNS",1,NA
"UBE2D4",1,NA
"MVP",1,NA
"AKR1C1",1,NA
"MAF",1,NA
"PRSS48",0,NA
"SLC13A4",6,NA
"LOC102552773",0,NA
"RGD1310935",4,NA
"EXPH5",1,NA
"TNP2",0,NA
"UBD",1,NA
"VAMP5",1,NA
"GRK1",0,NA
"PROK2",4,NA
"FGR",1,NA
"SFTPA1",0,NA
"THEM5",0,NA
"FUCA1",1,NA
"SOX21",0,NA
"CRYGC",0,NA
"IL17F",0,NA
"LOC100911077",1,NA
"LOC102551017",0,NA
"DSN1",1,NA
"RGD1309036",0,NA
"BAZ1A",1,NA
"CBLN2",2,NA
"COL26A1",1,NA
"TXNIP",1,NA
"RGD1565959",1,NA
"PXMP4",0,NA
"IGLON5",1,NA
"NCAPG2",1,NA
"CPNE2",2,NA
"AHNAK",1,NA
"SH2D2A",1,NA
"KLHL11",0,NA
"CDKL3",0,NA
"LOC100910122",0,NA
"UNC5A",5,NA
"GIP",0,NA
"TGM3",1,NA
"SGMS2",4,NA
"MPZL2",6,NA
"OGFOD2",0,NA
"ASPSCR1",0,NA
"LOC102550354",2,NA
"DUSP4",1,NA
"DEFA24",1,NA
"PHEX",3,NA
"LRRC18",0,NA
"SMR3A",4,NA
"IL4",1,NA
"ADAT3",0,NA
"MS4A8",0,NA
"MID2",1,NA
"LOC102553222",0,NA
"SLC5A1",1,NA
"DOC2B",0,NA
"LOC102554570",0,NA
"LOC100911376",0,NA
"CFC1",4,NA
"LTBR",1,NA
"MYRFL",0,NA
"GINS1",1,NA
"GUCY1B2",2,NA
"LOC102550331",0,NA
"LIPC",1,NA
"SCN7A",1,NA
"TFF1",0,NA
"LOC102550514",2,NA
"OBP1F",0,NA
"LOC102547290",0,NA
"PADI3",0,NA
"CHTF18",1,NA
"MSH5",0,NA
"EPHA8",1,NA
"FGF7",1,NA
"CRH",2,NA
"HIST1H4A",1,NA
"LOC102554844",0,NA
"GALNT10",2,NA
"LOC100912209",1,NA
"ESM1",1,NA
"RGD1559545",0,NA
"LOC102547254",0,NA
"MIS18A",1,NA
"ERP27",0,NA
"UPB1",0,NA
"TNNI2",1,NA
"LOC102553212",0,NA
"ACOT1",1,NA
"LOC102549042",0,NA
"LOC100909590",2,NA
"ASB18",1,NA
"RBP7",0,NA
"PKP3",4,NA
"PTH2R",0,NA
"CLCA4",5,NA
"CRHBP",1,NA
"FAM229A",1,NA
"PRL5A1",0,NA
"TEKT3",1,NA
"LOC100912302",1,NA
"TRIM25",1,NA
"ABCG8",0,NA
"SPRN",2,NA
"HTR1F",0,NA
"PSME1",1,NA
"RGD1311224",2,NA
"ZFP474",0,NA
"LOC102550045",0,NA
"HAO2",0,NA
"NCR1",6,NA
"NEURL3",1,NA
"LOC287004",0,NA
"RP1",3,NA
"FCRLA",1,NA
"PLA2G1B",3,NA
"IGSF23",0,NA
"STK11",0,NA
"RGD1560927",0,NA
"TEX101",0,NA
"ECHDC3",2,NA
"FSTL1",1,NA
"LOC102554253",2,NA
"CCL28",0,NA
"VTCN1",0,NA
"LOC100364500",0,NA
"GALP",6,NA
"BNC2",1,NA
"AKR1B8",1,NA
"BTNL8",6,NA
"PRSS35",3,NA
"TPSAB1",0,NA
"SOCS3",0,NA
"EVPL",0,NA
"RGD1308742",0,NA
"CSF2",0,NA
"NUF2",1,NA
"NOTCH2",0,NA
"ZFP483",2,NA
"RGS4",2,NA
"GNMT",1,NA
"LOC259245",0,NA
"TSPAN8",1,NA
"NR2C2",0,NA
"FAM167A",1,NA
"LOC100910801",2,NA
"GCNT3",2,NA
"LOC100910110",0,NA
"ATP7A",0,NA
"GABRR2",4,NA
"DIP2C",0,NA
"ARHGAP27",1,NA
"MUC4",6,NA
"LOC102552403",1,NA
"MCM5",1,NA
"FAM151A",2,NA
"ENPEP",1,NA
"PLIN5",0,NA
"COL6A5",1,NA
"SPATC1",0,NA
"LOC685964",0,NA
"KLRK1",0,NA
"FAM46B",1,NA
"FGFBP1",1,NA
"CCER2",0,NA
"TRIM54",1,NA
"LOC680875",1,NA
"CTSW",0,NA
"LOC680728",2,NA
"CRYGE",0,NA
"ECI3",1,NA
"CDKN2B",1,NA
"ASZ1",0,NA
"MYBPC1",0,NA
"LOC100911554",0,NA
"RIN2",1,NA
"LOC100912849",1,NA
"TTC34",0,NA
"POU2AF1",2,NA
"RHPN1",1,NA
"LRG1",1,NA
"CD96",0,NA
"LGALS7",0,NA
"MYO7A",1,NA
"GALC",1,NA
"LOC102549347",0,NA
"VWF",1,NA
"LOC102551831",0,NA
"DCC",0,NA
"NFAM1",1,NA
"MT2A",1,NA
"CDCA7",1,NA
"NAGLU",1,NA
"CRX",0,NA
"PENK",2,NA
"CEBPD",1,NA
"STX2",1,NA
"C1QTNF3",2,NA
"GLB1",1,NA
"LGALS4",1,NA
"TCF21",1,NA
"CYP4A2",0,NA
"MAPK13",1,NA
"TMPRSS11D",0,NA
"P2RY10",0,NA
"KCNG3",0,NA
"LOC102553515",2,NA
"PARP10",1,NA
"LOC689600",0,NA
"PGC",0,NA
"SERPINA6",0,NA
"LONP1",1,NA
"SULT1E1",0,NA
"BOD1L1",1,NA
"HSPB3",1,NA
"RIPPLY1",0,NA
"GFI1",0,NA
"SPATA31A5",0,NA
"PLG",3,NA
"HEXB",1,NA
"LOC102548459",0,NA
"LOC102556683",0,NA
"SIPA1",1,NA
"PRRX2",1,NA
"DNAH1",4,NA
"SPRR2D",1,NA
"TPP1",1,NA
"GUCY2C",1,NA
"ABI3BP",6,NA
"NAT8",0,NA
"PLA1A",1,NA
"KIT",1,NA
"SLC26A2",0,NA
"ZPBP",1,NA
"UGGT1",1,NA
"STAB1",1,NA
"NRK",0,NA
"CES1E",0,NA
"CXCR1",1,NA
"CXCL11",1,NA
"JAK3",1,NA
"HFE2",0,NA
"EXO5",1,NA
"REG3G",1,NA
"UNC13A",2,NA
"CCL3",1,NA
"IFNA1",0,NA
"LOC102555788",0,NA
"LOC100911028",1,NA
"CACNG1",0,NA
"SLC22A1",1,NA
"LOC102547411",1,NA
"KRT15",0,NA
"TSHR",0,NA
"FOXK1",0,NA
"CNGA2",1,NA
"LOC100911508",3,NA
"SPINK8",6,NA
"TMEM182",0,NA
"TRDN",0,NA
"LOC102556889",0,NA
"ZMYM6NB",1,NA
"LOC102548147",0,NA
"LOC102549076",4,NA
"ADAL",6,NA
"ARHGEF16",0,NA
"KL",0,NA
"VOM2R53",4,NA
"MDFIC",1,NA
"CACNG7",1,NA
"SIX6",5,NA
"VGLL1",0,NA
"SRRM3",2,NA
"SLCO4A1",1,NA
"VOM2R27",0,NA
"CLDN16",2,NA
"LLGL2",6,NA
"MRGPRX3",1,NA
"KLRB1A",2,NA
"CUL9",0,NA
"MCM10",1,NA
"AVP",0,NA
"LOC100911978",1,NA
"TMPRSS2",0,NA
"MUC13",0,NA
"IGFBP1",3,NA
"SI",1,NA
"ENTPD8",0,NA
"CYP4A1",0,NA
"HAAO",1,NA
"AANAT",0,NA
"LOC100912602",1,NA
"PRL8A7",4,NA
"CAPN9",3,NA
"SPATA20",4,NA
"TAL1",1,NA
"UBL4B",0,NA
"SIGIRR",1,NA
"STYXL1",1,NA
"SLC1A5",1,NA
"MRE11A",0,NA
"PGLYRP1",2,NA
"CYP11B1",2,NA
"PTH",0,NA
"FAM83H",0,NA
"GSDMA",1,NA
"ITGB7",0,NA
"TIMP2",1,NA
"DCM5",0,NA
"PRM2",0,NA
"IRX5",0,NA
"PYGL",1,NA
"IRX2",0,NA
"BAIAP2L1",4,NA
"CAMK2N1",2,NA
"RSPH10B",0,NA
"ASPN",6,NA
"TSPAN18",0,NA
"STARD7",1,NA
"ODF1",5,NA
"IRX1",0,NA
"LGMN",1,NA
"TRIM14",0,NA
"CKMT2",0,NA
"GBX2",0,NA
"KIF14",4,NA
"SPATA21",1,NA
"DOK1",1,NA
"NR4A1",1,NA
"LOC100911267",1,NA
"ANKDD1A",0,NA
"GPR20",0,NA
"GPX3",1,NA
"FGL1",0,NA
"IER3",1,NA
"IFNK",0,NA
"CLDN14",0,NA
"SPHK1",1,NA
"CMAH",0,NA
"LOC102552794",0,NA
"LOC362795",0,NA
"SOHLH1",4,NA
"ADAMTS7",1,NA
"DEPDC1B",2,NA
"TESTIN",0,NA
"CLEC14A",1,NA
"NR0B1",3,NA
"TSKS",0,NA
"ITGBL1",1,NA
"ADIPOQ",1,NA
"AGXT2",5,NA
"TRPV4",0,NA
"SKOR1",3,NA
"TDO2",0,NA
"LOC100360244",5,NA
"SS18L1",0,NA
"IRAK3",1,NA
"ESPL1",1,NA
"CSF3",0,NA
"NGF",1,NA
"MMS22L",1,NA
"RGD1306474",0,NA
"RGD1565709",1,NA
"NPR3",1,NA
"SCAMP2",1,NA
"TGIF1",1,NA
"BARHL2",0,NA
"ALX3",1,NA
"PALLD",1,NA
"CCDC67",0,NA
"LOC102557092",0,NA
"CALML4",5,NA
"RLN3",0,NA
"LOC690918",1,NA
"HTR6",0,NA
"RGD1565356",4,NA
"PI16",1,NA
"LYVE1",1,NA
"CPB2",3,NA
"SOWAHC",1,NA
"OLR1493",0,NA
"DOCK3",2,NA
"SLC6A12",1,NA
"TCAM1",1,NA
"SFMBT2",0,NA
"CYP26B1",1,NA
"GDF6",0,NA
"TM6SF1",1,NA
"NTF4",0,NA
"CYP2C12",0,NA
"AZGP1",0,NA
"VOM1R93",3,NA
"IL7R",1,NA
"SLC6A20",1,NA
"OGFOD1",5,NA
"TRIM5",1,NA
"RGD1563060",0,NA
"PTGS1",1,NA
"SLC7A13",0,NA
"ODF3B",1,NA
"ALDH1A7",0,NA
"PHLDB3",0,NA
"LDOC1",2,NA
"IBSP",2,NA
"HOXD9",0,NA
"LOC102550824",0,NA
"STAB2",0,NA
"HOXD10",0,NA
"HOXC9",1,NA
"MCM2",1,NA
"LOC102554187",0,NA
"SRSF7",1,NA
"DLGAP5",1,NA
"KLRC2",0,NA
"KRT71",0,NA
"PRL8A2",0,NA
"NXNL2",3,NA
"COLGALT1",1,NA
"CYP17A1",2,NA
"LOC102554455",2,NA
"GCM1",0,NA
"WDHD1",1,NA
"LECT2",0,NA
"GLYCAM1",0,NA
"IGSF5",0,NA
"NMU",0,NA
"PZP",0,NA
"IFNLR1",0,NA
"CD69",3,NA
"LOC102550999",0,NA
"LOC102552518",0,NA
"FMNL3",1,NA
"CLEC10A",1,NA
"TSHZ2",2,NA
"LOC102556932",2,NA
"KCNV1",1,NA
"SERPINA3M",5,NA
"LOC690206",0,NA
"SLC26A5",0,NA
"OPN1SW",0,NA
"SLC2A2",0,NA
"IL1R1",1,NA
"REST",0,NA
"LOC100361913",2,NA
"GM2A",1,NA
"PNLIPRP1",3,NA
"CA10",2,NA
"LOC312273",0,NA
"SLC30A7",1,NA
"LOC102546927",1,NA
"LOC102550781",0,NA
"MROH4",0,NA
"SEBOX",0,NA
"ASMT",2,NA
"KRT20",0,NA
"ADAM6",1,NA
"PRRX1",1,NA
"RTP4",1,NA
"MYC",1,NA
"LOC102550503",0,NA
"PRL2B1",0,NA
"LOC100912622",3,NA
"SFTPB",0,NA
"LOC100912863",0,NA
"PDE5A",5,NA
"HS3ST3A1",0,NA
"NGFR",1,NA
"MYH3",2,NA
"S100A9",1,NA
"PTGER4",0,NA
"KLRH1",0,NA
"CLDN6",0,NA
"TMEM52",1,NA
"DUOX2",0,NA
"LOC102552669",2,NA
"FOXD2",1,NA
"CLRN3",0,NA
"SATB2",2,NA
"TIMELESS",1,NA
"LOC102553109",1,NA
"GZMN",0,NA
"SULT1C2A",1,NA
"ADAMTS16",4,NA
"NOS3",0,NA
"NOX4",1,NA
"HOXA2",0,NA
"RUP2",1,NA
"AKP3",0,NA
"AXL",1,NA
"PLD1",1,NA
"AK7",4,NA
"SLC35D3",1,NA
"LOC689991",0,NA
"LOC100912724",1,NA
"LOC100910226",0,NA
"ASIC3",0,NA
"LGALS2",3,NA
"CDT1",1,NA
"UPK1A",0,NA
"CCR3",0,NA
"EPHX4",2,NA
"GCGR",3,NA
"LOC102546483",1,NA
"LOC102552344",0,NA
"RNASE1L2",1,NA
"ZFP648",1,NA
"TRIM17",2,NA
"RENBP",1,NA
"LOC100909885",0,NA
"BMP6",1,NA
"FGF6",0,NA
"COPZ2",1,NA
"FCGRT",1,NA
"CD302",1,NA
"RGD1560559",3,NA
"TRIM66",0,NA
"GPR50",0,NA
"ZFP53",0,NA
"BATF3",1,NA
"TOR4A",1,NA
"LOC102553944",0,NA
"CDCA7L",1,NA
"KLK10",0,NA
"HEXA",1,NA
"NRROS",1,NA
"TMEM140",1,NA
"DPYS",0,NA
"RNASE6",1,NA
"SPIC",1,NA
"LOC100360933",0,NA
"TCN2",1,NA
"PTAFR",1,NA
"LOC102554070",0,NA
"CD28",1,NA
"SULT2A6",4,NA
"ZFHX3",1,NA
"FKBP10",1,NA
"PTK7",1,NA
"CLN5",1,NA
"ME2",1,NA
"SERPINB3",1,NA
"ITIH1",4,NA
"SERPINB11",6,NA
"OBP3",0,NA
"DMD",0,NA
"RMT1",0,NA
"PROKR2",0,NA
"RGD1303130",1,NA
"KLK1C3",0,NA
"KCNE1",0,NA
"HBE1",0,NA
"MCM6",1,NA
"ZFP839",5,NA
"LOC498368",1,NA
"SLC16A12",1,NA
"POU1F1",0,NA
"DIO2",1,NA
"ADORA2A",2,NA
"EFEMP2",1,NA
"LOC689959",1,NA
"PRX",1,NA
"LOC102546581",1,NA
"LOC102553071",0,NA
"HIST1H1T",1,NA
"FAM101A",0,NA
"ARR3",0,NA
"COL7A1",1,NA
"HIST1H2AF",0,NA
"TLE6",0,NA
"FMO2",1,NA
"PPP3R2",1,NA
"GPR75",1,NA
"LOC102549032",0,NA
"GSTM6L",0,NA
"SIM2",0,NA
"NAALADL1",0,NA
"LOC100911379",1,NA
"VDR",4,NA
"SERPINH1",1,NA
"HSD17B2",0,NA
"FAXDC2",1,NA
"RAPGEF1",0,NA
"RGS9",2,NA
"LOC100912399",1,NA
"CLDN7",3,NA
"ELF3",0,NA
"AVIL",0,NA
"BACH1",0,NA
"PLA2G2F",0,NA
"SYT8",0,NA
"SLC25A45",1,NA
"RND1",2,NA
"LOC102554403",0,NA
"SLC6A11",0,NA
"LOC100912884",0,NA
"LOC102552398",0,NA
"COL6A1",2,NA
"XPNPEP2",0,NA
"GABRE",0,NA
"PDGFRB",1,NA
"FCER1A",0,NA
"CKLF",1,NA
"ITGA6",1,NA
"POLA2",1,NA
"BTC",2,NA
"IMPG2",4,NA
"PIK3C2B",0,NA
"MYCT1",0,NA
"SFRP1",1,NA
"LOC494538",0,NA
"PRDM11",0,NA
"APOA4",0,NA
"LOC100911107",1,NA
"GJB5",0,NA
"LOC102549900",0,NA
"NME4",1,NA
"SYNPO",1,NA
"IL24",0,NA
"GABRB2",1,NA
"ARNTL2",0,NA
"MLANA",0,NA
"PDX1",0,NA
"LOC498222",0,NA
"LOC100361383",1,NA
"YBX2",1,NA
"FAM19A4",0,NA
"LOC681186",6,NA
"AQP5",0,NA
"PITX2",1,NA
"PLTP",1,NA
"CX3CR1",1,NA
"RGD1307537",4,NA
"OPRD1",0,NA
"EDNRA",1,NA
"PCDHA12",0,NA
"LOC100364027",0,NA
"TMEM123",1,NA
"CHRNA2",3,NA
"RBM47",1,NA
"FMOD",6,NA
"NT5E",1,NA
"MST1",0,NA
"SPO11",0,NA
"LOC102554507",0,NA
"OSTF1",1,NA
"SLFN5",1,NA
"BIN2A",0,NA
"SPTSSB",2,NA
"LOC102547047",0,NA
"ASB14",2,NA
"CCDC69",1,NA
"CYP1A2",0,NA
"ASPM",1,NA
"TCF23",6,NA
"ASCL3",1,NA
"SLC22A13",0,NA
"MGAT3",1,NA
"TNFSF12",1,NA
"CABP4",1,NA
"MYCBPAP",0,NA
"CLCN1",0,NA
"PROKR1",0,NA
"DNAH7",0,NA
"NPVF",2,NA
"CTSL",1,NA
"DRD1",2,NA
"KRT25",2,NA
"LOC102556416",0,NA
"KDELR3",1,NA
"CIDEC",2,NA
"CWH43",3,NA
"SLC6A4",0,NA
"EPHX2",0,NA
"SLC25A24",2,NA
"SPC25",1,NA
"TMEM119",1,NA
"HSD17B1",1,NA
"FLT4",0,NA
"LOC100362601",0,NA
"CBLC",0,NA
"GRXCR1",1,NA
"SLC25A13",1,NA
"AVPR2",0,NA
"SLC6A2",4,NA
"VAX2",3,NA
"PPY",1,NA
"TNFRSF26",1,NA
"CLDN3",2,NA
"GPX1",1,NA
"PPP1R17",0,NA
"LOC100912512",2,NA
"PEMT",0,NA
"ABCG3L1",1,NA
"LOC102555762",0,NA
"VOM1R100",2,NA
"FAM65A",3,NA
"XKR8",4,NA
"HGFAC",0,NA
"MBL1",1,NA
"GCK",1,NA
"HPX",1,NA
"CRXOS1",0,NA
"COL23A1",0,NA
"FZD5",5,NA
"GHRL",2,NA
"CXCR2",1,NA
"MCPT9",4,NA
"SOWAHB",2,NA
"AGMAT",1,NA
"CD4",5,NA
"ACOX3",0,NA
"CERKL",0,NA
"MAPK11",2,NA
"TRHR",0,NA
"FOXC1",0,NA
"CHMP2B",0,NA
"LITAF",1,NA
"BMP4",2,NA
"LOC100912662",0,NA
"CYB561A3",1,NA
"CRYBA2",0,NA
"LOC286960",0,NA
"PLSCR2",1,NA
"FAM221B",1,NA
"PRLR",0,NA
"KCNE2",1,NA
"LOC102556320",1,NA
"TBC1D4",1,NA
"LOC100911030",1,NA
"EXOC3L2",1,NA
"ITPKB",3,NA
"IL27RA",2,NA
"PRL",0,NA
"CENPI",1,NA
"LOC100909788",1,NA
"KEL",6,NA
"RGD1307595",0,NA
"ANKRD23",1,NA
"IL17RA",1,NA
"ITGAD",0,NA
"KLF1",0,NA
"MYL3",0,NA
"SMIM1",4,NA
"MYCS",0,NA
