"gene","module","kME"
"S100A11",1,0.963751732031295
"RT1-CE16",1,0.850936530880261
"SFN",1,0.946747937750502
"ARPC1B",1,0.97124824934722
"VIM",1,0.957304617287404
"TMEM87B",1,0.510887591635478
"SERPINB2",1,0.601180584555411
"TNC",1,0.914328374683373
"MT2A",1,0.849325654968487
"CXCL1",1,0.882828568348427
"FOSL1",1,0.907983377165536
"SPIDR",1,0.966859945653783
"PTGES",1,0.871379989533862
"CP",1,0.959772655352226
"ESM1",1,0.931980395644876
"CCL6",1,0.887979482086404
"CXCL16",1,0.978532648281567
"FGL2",1,0.931518172263207
"ANXA1",1,0.972132699135795
"LOC100910163",1,0.936524993607395
"TYROBP",1,0.963947699987408
"RT1-T24-4",1,-0.539976724847427
"FAM129B",1,0.967026850594532
"CFLAR",1,0.945400947333141
"KLF10",1,0.839687196954089
"LOC102547700",1,0.992554933995118
"LBP",1,0.935236387533819
"MGP",1,0.970828070020701
"HELT",1,0.857956703984237
"ANGPT2",1,0.906278359182246
"CDH22",1,-0.811535361284451
"ANGPTL4",1,0.811419325038777
"CCL3",1,0.946770075222094
"CH25H",1,0.948627162861361
"RGD1561778",1,0.952004831894332
"IER3",1,0.934197346240949
"GUCY1A3",1,-0.953271545489087
"TGM2",1,0.929198355126118
"ARC",1,-0.34184984542712
"HK1",1,0.44325862113614
"DUSP5",1,0.580670883897807
"A3GALT2",1,0.985310298914182
"ODC1",1,0.941414475496187
"FBLN2",1,0.90775294908552
"BCL2A1",1,0.984307574917118
"GAL",1,0.979995039622865
"CD63",1,0.974596072754422
"RUNX1",1,0.94268779309216
"LOC100910270",1,0.945267479225358
"TNFRSF1A",1,0.95765880748693
"TGFBI",1,0.958658042209733
"RIPK3",1,0.976052767178494
"REG3B",1,0.937478267931738
"PLAU",1,0.87326959869714
"LOC100912093",1,-0.820882234608315
"HBEGF",1,0.947751237086386
"TPM4",1,0.980504402701172
"RGD1566401",1,-0.786216040897106
"PMEPA1",1,0.928306189385133
"PAX1",1,0.860556922562906
"ICAM1",1,0.93243068049508
"SPHK1",1,0.858580435913661
"LOC685108",1,0.953893267665417
"FBN1",1,0.863046108427237
"CD74",1,0.933283694561264
"THBD",1,0.937857552334227
"CNN2",1,0.97274378392659
"CLEC7A",1,0.975162406302169
"FXYD5",1,0.988748376823042
"RBP1",1,0.961793627399352
"NS5ATP9",1,0.857656262489892
"CDKN3",1,0.945428740319835
"RGS1",1,0.937894389766325
"C1QC",1,0.953065158682998
"CXCL2",1,0.917696843031395
"EMP3",1,0.966382819200036
"BAG3",1,0.816214593278207
"CLCF1",1,0.939457305840877
"FBXO27",1,0.898125168105114
"RPS27L",1,0.978132160303529
"SLC6A20",1,0.928766389350472
"NR4A1",1,-0.618716106619528
"P2RY12",1,-0.897660391593984
"NCF4",1,0.965781253632487
"LYZ2",1,0.952604972341637
"CCDC109B",1,0.948245275252047
"CEACAM1",1,0.9491246251793
"NES",1,0.945515395396739
"CDK1",1,0.902004838269889
"FCGR2A",1,0.97615027325788
"IGFBP3",1,0.987271035016844
"CRABP2",1,0.927540723739058
"ECSCR",1,0.938506198743933
"TM4SF1",1,0.944851144506375
"UBE2C",1,0.876983624080813
"OLR59",1,-0.943206185400776
"LOC102552369",1,0.955100155316507
"ENPP3",1,0.972628657985524
"MDFI",1,0.938040495051072
"GRIFIN",1,0.457189881483268
"LOC688090",1,0.875552154025412
"PLEK",1,0.956618068420707
"LCP1",1,0.98246115920862
"MIAT",1,-0.859019388175884
"MYL12A",1,0.98288063429209
"FERMT3",1,0.960162226178296
"NEUROD1",1,-0.474991119471524
"REG3G",1,0.727683038455898
"RHOC",1,0.986239099950964
"CSRNP1",1,0.836698866694738
"FAM105A",1,0.973661723294197
"SERPINA3N",1,0.960165076698984
"FCGR3A",1,0.903312709782047
"CEBPB",1,0.885805417817407
"PLA1A",1,0.902043073621794
"IL1B",1,0.924010726308354
"CTSZ",1,0.963825607135542
"LOC100910286",1,0.961112478275786
"PTPRC",1,0.97915641492755
"PAMR1",1,-0.98948655530347
"SERPING1",1,0.95317368806999
"PDLIM4",1,0.972495702084717
"SELE",1,0.898665246311039
"LOC102551251",1,-0.830005574818631
"LITAF",1,0.956599112680283
"MMP12",1,0.886792014194951
"CHSY1",1,0.933000109338669
"TGIF1",1,0.976221512500264
"LOC100360017",1,0.968827986403675
"MDFIC",1,0.987320167786418
"HSPB8",1,0.97802394223923
"ZFP36",1,0.891119326312956
"RAI14",1,0.944533421378391
"WISP2",1,0.945274366071087
"MYD88",1,0.975189817603309
"IFRD1",1,0.913382034458245
"RT1-DA",1,0.951586250413661
"LILRB4",1,0.860994094975901
"PRSS23",1,0.9383097525278
"GPD1",1,0.868423281496261
"MMP9",1,0.897447717920321
"S100A3",1,0.987228526495096
"NOV",1,-0.902792232517027
"UPP1",1,0.934381453538117
"CAPG",1,0.975691240773564
"A2M",1,0.886079607944215
"SLC5A3",1,0.872852123595814
"NUPR1",1,0.90477672267609
"ANTXR2",1,0.8220494618894
"LOC100909797",1,-0.898095531978938
"TNFRSF26",1,0.968126038603342
"CCRN4L",1,0.681742269264463
"GPRC5A",1,0.711256309758048
"GRM5",1,-0.549572637293091
"SERPINB1A",1,0.845407990584724
"LOC102554740",1,0.941706080391354
"CREM",1,0.853849168440742
"IL13RA1",1,0.969888552167165
"CASP3",1,0.952012634808836
"ADM",1,0.874148015252498
"LAMC2",1,0.844559664451417
"LOC100912228",1,0.945769256573777
"GJB6",1,-0.908731561588005
"CDH12",1,-0.930835570697287
"S100A8",1,0.902911625969854
"RNH1",1,0.984028372510535
"CLDN10",1,-0.952236154966687
"LOC100909630",1,0.950438932488087
"CDO1",1,0.966184603960042
"MMP3",1,0.782665006019691
"FGF2",1,0.947382736255692
"AKR1B8",1,0.942833978148554
"LOC100910231",1,-0.608575823655132
"SDC4",1,0.916676185794575
"TAX1BP3",1,0.986492844672095
"VGF",1,0.622569565709298
"SNHG11",1,-0.769413304257088
"RAB32",1,0.969242102068874
"GPR88",1,-0.948962539849968
"SLC1A5",1,0.959840485352014
"JUN",1,0.943540756050874
"MMP14",1,0.945293067185757
"FBL",1,0.988383120739196
"CML3",1,-0.951288286016165
"EPHX2",1,-0.542021293881789
"CD93",1,0.929950249276501
"YBX3",1,0.972335405698128
"CNN3",1,0.966498935862596
"SERPINH1",1,0.974770028525734
"EZR",1,0.975352479564868
"CALCA",1,0.888607518509699
"C1QB",1,0.893940390647472
"KCNV1",1,-0.951242546293199
"SYNDIG1L",1,-0.953606090516084
"KLF15",1,-0.864896165804565
"PTBP1",1,0.972544511574831
"CBR3",1,0.693373964504585
"IFITM2",1,0.918633469088077
"ANO6",1,0.9206562973542
"NFIL3",1,0.752304184180323
"CCL4",1,0.948985645165196
"NEK6",1,0.985730891208272
"CD36",1,0.923747223809036
"LMNA",1,0.921870004432461
"SMAGP",1,0.970951782337952
"C5AR1",1,0.979782283029318
"ITGAX",1,0.941182320990488
"CTSC",1,0.952109772032831
"CD53",1,0.947806383167928
"OXT",1,-0.728944808483586
"PCDH20",1,-0.896032181280607
"SBNO2",1,0.935147997864569
"FCER1G",1,0.945788655284515
"HS3ST2",1,0.643266440216396
"DDX39A",1,0.970789277992573
"DAB2",1,0.933442015125052
"FN1",1,0.89134286430965
"CD55",1,0.818444742601775
"SCN4B",1,-0.952190411188911
"TMED5",1,0.950358978674809
"MGST2",1,0.925973155235455
"SLCO1C1",1,-0.962033602612013
"FLNA",1,0.901422737231837
"BAZ1A",1,0.890803678299489
"SLCO1A2",1,-0.89606506532928
"LOC498507",1,-0.78980867577641
"CCR1",1,0.958653052682444
"LOC100364403",1,0.961263676350741
"TRIL",1,-0.972878210194784
"CARHSP1",1,0.973782847958545
"FSTL3",1,0.918020112983247
"SIK1",1,0.479495256189748
"RAC2",1,0.898234306504038
"RHBDF2",1,0.919198185098295
"GMFG",1,0.976366291026941
"GAS5",1,0.970620431056337
"GLIPR1",1,0.964472612138765
"GRIA3",1,-0.983021626043265
"ADAM4",1,-0.792253477944167
"ADORA2A",1,-0.961118791433189
"IL1RN",1,0.956163477567824
"TNIP2",1,0.927212071171164
"REXO4",1,0.468180482021265
"SULT1A1",1,-0.435032230523534
"IL1R1",1,0.89264518191059
"ITGB2",1,0.966607145196386
"SOX11",1,0.968558868390226
"IER2",1,0.917152929468424
"ANKRD63",1,-0.945298604239805
"MIR29C",1,-0.798628184417932
"LTBR",1,0.965617813631971
"BGN",1,0.877034310653205
"UAP1",1,0.761756672994849
"ARL11",1,0.968274865283553
"IRF1",1,0.814386213515944
"PNMAL2",1,0.544605081683692
"FABP5",1,0.990399211134096
"GGTA1P",1,0.966121826114298
"CDKN1A",1,0.848376242474824
"GBP2",1,0.902756115841466
"LOC100360205",1,0.969800982052089
"CXCL11",1,0.869621760048572
"RGD1562952",1,0.967351818916506
"SLC39A1",1,0.983739667992938
"CADPS2",1,-0.988562422867063
"MAST3",1,-0.986533066180793
"DDX26B",1,-0.945724761933101
"CCND1",1,0.949236152071687
"PRODH",1,-0.971464592658234
"GSAP",1,0.904862568136548
"ACSS1",1,-0.870951464169215
"ERRFI1",1,0.802399702276732
"CBLN1",1,0.694834660268822
"PDE1A",1,0.559373151155009
"PIP5KL1",1,-0.946122633755186
"PFKFB3",1,0.817380628816384
"COQ10B",1,0.811273049286953
"SERTAD1",1,0.906362518704461
"CREG2",1,0.907969809981207
"JUNB",1,0.637940899105848
"CYBA",1,0.972091998071222
"UPK1B",1,0.939242551358377
"SCO1",1,0.717792540271373
"NR2C2AP",1,0.986122711846973
"AGPAT2",1,0.987406040958672
"SERGEF",1,0.887435166364505
"KIF22",1,0.979288218829621
"E2F5",1,0.970516399465374
"LOC100134871",1,0.511199714736894
"COL6A3",1,0.95529340160494
"MSLN",1,0.957677607917426
"LZTS3",1,-0.978908461661375
"ALDH1A3",1,0.968362848215284
"TMEM252",1,0.888069935362726
"LOC100912512",1,-0.975063378841046
"WDR17",1,-0.939808211188801
"CC2D2A",1,-0.921546582424137
"KLF4",1,0.876907222446505
"LY86",1,0.888503265553597
"ANXA3",1,0.899876732469879
"PLAUR",1,0.942280167578122
"GRIK2",1,-0.957431741899295
"RGD1308143",1,-0.938648025667396
"CLEC12A",1,0.938249762285943
"P4HB",1,0.960519274136462
"PTRH1",1,0.989780427742634
"RGS9",1,-0.956202054337092
"CAMKK2",1,-0.720344329014894
"SORCS3",1,0.719134171777215
"EBNA1BP2",1,0.986297210849925
"MGC105649",1,0.957325604516496
"GLRA1",1,0.643927173893629
"NIP7",1,0.974157138393393
"PVR",1,0.928376613244727
"EPHX4",1,-0.940392051163998
"TMOD3",1,0.977479909045668
"CNIH4",1,0.989121732638059
"GLIS2",1,0.958296054837236
"DUSP2",1,0.557898834540973
"C1QA",1,0.923585251184184
"ABCD2",1,-0.959883441376335
"MCM6",1,0.94015920854155
"IQUB",1,-0.857252303256663
"INPP4B",1,0.7082296893143
"ITGAM",1,0.87412144527672
"DDX21",1,0.949356089318685
"IL1R2",1,0.946698125786099
"CHI3L1",1,0.940565594108907
"KDM6B",1,0.687671679090787
"COL4A1",1,0.928713221313541
"LOC100359539",1,0.891593623739737
"FABP7",1,0.83820232357012
"CTSL",1,0.975853435032352
"FAM107A",1,-0.812459154744473
"ELK3",1,0.973695992674904
"MCL1",1,0.945343327093858
"GPR84",1,0.922588680187317
"PNISR",1,-0.872308792825153
"AKAP5",1,-0.927179377740741
"RGD1309821",1,-0.974847149114666
"YBX1",1,0.976227678585814
"IFI27L2B",1,0.986396136850017
"COL3A1",1,0.832710928215178
"IFI30",1,0.964266038246837
"TMEM196",1,-0.943790373502898
"PANX1",1,0.662274603789361
"STK40",1,0.914539564426726
"CCDC86",1,0.989590239922322
"LOC100911716",1,0.92479365660057
"CACNG3",1,-0.959638667989793
"MAP3K6",1,0.930048887644285
"SYT17",1,-0.901154129379902
"RGD1310819",1,-0.95036396770522
"RTN4R",1,-0.965284170834483
"DPH3",1,0.98275826738421
"TEX40",1,-0.811950194473944
"OLR1",1,0.945380971191802
"PROM1",1,-0.895121582054614
"RSRP1",1,-0.832088322345175
"ID1",1,0.958743790489103
"SNRPA1",1,0.928076397331103
"DMXL1",1,-0.718900082464764
"LOC100359951",1,0.943424262302343
"LOC100913073",1,-0.98826274836711
"ALYREF",1,0.945861653166324
"LOC100912188",1,0.638245306281513
"FMNL1",1,-0.871195635577607
"SHC1",1,0.958922349777328
"CLK1",1,-0.789146200379683
"TRIM47",1,0.955897401142713
"JAK2",1,0.904161892076772
"LIMS1",1,0.974661988578757
"RASD2",1,-0.951168547970902
"EHD2",1,0.958711734585877
"LOC100909675",1,0.920849040710649
"LOC100910418",1,0.921953086189434
"BMP7",1,0.939235674552018
"VAMP5",1,0.889201585338995
"EIF1A",1,0.957510522043348
"FAM43B",1,0.750455147656908
"PSMB9",1,0.976302493412691
"CCNA2",1,0.861432089229362
"LOC102550876",1,-0.911433400430481
"MEDAG",1,0.810294062538816
"MIDN",1,0.704803357113129
"LGMN",1,0.953091640200365
"TP53BP2",1,-0.866064869092778
"NRN1",1,0.503736585676393
"TAP1",1,0.889471452150546
"NRBP2",1,-0.874600048575334
"LOC100125362",1,-0.970933211248724
"NPAS2",1,-0.965080537569412
"SLC15A2",1,-0.954508805133822
"LOC100912573",1,0.878002602662444
"CLEC4A3",1,0.960539833289195
"GPR6",1,-0.918981647332695
"LOC100911550",1,0.832439171085531
"KLHL23",1,-0.919698299490774
"C1S",1,0.933576524452415
"IPO5",1,0.948907258981739
"HOPX",1,0.882237692514928
"AIF1",1,0.853045516913836
"CML5",1,-0.908069923474563
"SCN2B",1,-0.96203614887131
"RGS16",1,0.879934053962038
"MAFB",1,0.966173067733121
"C1QTNF4",1,-0.962702700100065
"CASP4",1,0.964120951585365
"RPL18",1,0.971949184840924
"CTTNBP2NL",1,0.983959040246432
"CAR11",1,-0.952645447297328
"ADCY9",1,-0.881534532034934
"CTH",1,0.945054737215568
"PROS1",1,0.955186280825648
"SYNE1",1,-0.942127452887273
"LOC102552294",1,-0.864083393257842
"DBP",1,-0.852659147358385
"APC2",1,-0.922357108705062
"PFN1",1,0.966168714470718
"SLCO2A1",1,0.956139003409042
"SCN1A",1,-0.977281254266556
"RBM39",1,-0.736659159879301
"EIF4EBP1",1,0.985427417107834
"ABI3BP",1,0.73743895754566
"SLC30A3",1,-0.954169443400103
"DYNLT1",1,0.952160815518069
"PA2G4",1,0.984717386210408
"NCAN",1,0.942533495726837
"MARCH3",1,0.958027647934764
"PDE1B",1,-0.977314053072953
"NFKBIA",1,0.744264996749152
"LOC100911177",1,0.968166614761631
"KCNQ5",1,-0.979142656117122
"DGKB",1,-0.974216130761374
"LOC102549504",1,-0.771500106474853
"PLA2G4A",1,0.977306180185271
"SAT1",1,0.742282724467922
"HMGB2",1,0.945593236681292
"NINJ1",1,0.961467111505321
"RAPGEFL1",1,-0.969802991602191
"LOC100364487",1,0.979152287890439
"MLF1",1,0.819912591996696
"ARID5A",1,0.779425674450099
"SH3GLB1",1,0.977287873712922
"SRGN",1,0.963978669702649
"MMP13",1,0.771919375912001
"ADAM11",1,-0.939669126424336
"RPL22",1,0.951069907578547
"PDE10A",1,-0.95305510091405
"LZTS1",1,-0.973934721278758
"CD68",1,0.940586322780888
"LOC100361380",1,0.720078208557099
"SYPL2",1,0.799110880685366
"LOC102556004",1,0.947096474576833
"LMO7",1,-0.983591721920426
"CLIC4",1,0.957805017649083
"PRRX1",1,0.968005781952783
"TBL1X",1,-0.875930212366514
"MOXD1",1,-0.971171307165721
"TMEM159",1,0.9606495102708
"RPRM",1,-0.753057763700223
"SLC22A6",1,-0.861388546357393
"RPLP0",1,0.962873692749849
"SESN2",1,0.693236399773591
"FAM167A",1,0.960671038082679
"NOP58",1,0.975141999854341
"BST2",1,0.915069323947154
"DRD1",1,-0.916759792760579
"MEF2C",1,-0.976526541985493
"GNG5",1,0.939891019022311
"TXNDC17",1,0.951017001149273
"DRP2",1,-0.975519235632986
"ALDH1L1",1,-0.977528418195314
"PSME1",1,0.973759339187811
"LOC100910033",1,0.967197788226796
"HSPE1",1,0.981104402446932
"DTL",1,0.912820762566524
"OLFML2A",1,0.835322702058555
"LMO3",1,-0.942351675241204
"HAUS8",1,0.542978051846851
"RASSF1",1,0.87993147506839
"CTSK",1,0.911914117241521
"TMF1",1,0.90762614546467
"LOC102547322",1,-0.789976043728221
"SIDT1",1,-0.972980408022782
"PRPF40A",1,0.931296500666326
"SHC4",1,0.958637398893381
"TRIM54",1,-0.844590058465674
"GRIA2",1,-0.984185548376586
"RYR2",1,-0.950340314737235
"DRD2",1,-0.933253437427822
"RASGRP2",1,-0.982496927105199
"CECR6",1,-0.966006640325021
"LOC102554692",1,0.559723506685503
"PIEZO1",1,0.960708478251999
"HAGHL",1,-0.94832897789722
"BCL11B",1,-0.962161133459593
"ADAMTS9",1,0.844818655400475
"ATP2B2",1,-0.975679252330601
"LOC690286",1,-0.839755197740125
"RNF149",1,0.934306635332456
"LOC102547986",1,0.841635657643694
"P2RY6",1,0.914751946053171
"ITGA1",1,0.910974070373896
"KCNK4",1,-0.946971432847913
"GNGT2",1,0.971994028925291
"S100A5",1,0.477244415905128
"APRT",1,0.962464053208594
"RALA",1,0.933647615827257
"CCKBR",1,-0.920738425464333
"LINGO1",1,-0.432012224539315
"P4HA3",1,0.855922185064502
"EVA1B",1,0.931025161452244
"HN1L",1,0.957076878945217
"CMTM6",1,0.950577247343894
"PPP1R15A",1,0.859808593462965
"PYCARD",1,0.907147367485558
"PTPN2",1,0.963759367639733
"ZFP536",1,-0.875635985174758
"EIF4A1",1,0.995294257475452
"ATF4",1,0.965876411726574
"DNAJC3",1,0.968659553300428
"ABHD1",1,-0.968930765280837
"TXNRD1",1,0.876210051353604
"PLXNB1",1,-0.982604472291432
"APOBEC1",1,0.944315694884509
"RETSAT",1,-0.533474396810504
"ERICH3",1,-0.957334909331675
"PCOLCE2",1,0.913984427955464
"KLF6",1,0.940408442132278
"ICAM5",1,-0.959759583423328
"FN3K",1,-0.945059342948262
"LGALS1",1,0.940121097747278
"CAMKV",1,-0.968933979980605
"MFSD4",1,-0.956267678131343
"LTBP1",1,0.815162203488067
"EFHD2",1,0.882132129182507
"COL8A1",1,0.91000200966302
"DACT2",1,-0.805019532072695
"LOC100910797",1,0.941712381051582
"HTRA3",1,0.917589517747371
"CBS",1,-0.949907084944148
"PER2",1,-0.8784438003807
"CYBB",1,0.902686150229695
"LOC100360679",1,0.921851156181169
"RHOA",1,0.840972509185353
"LOC100361913",1,0.966717324243213
"DMPK",1,-0.931678830894603
"OLFM3",1,-0.947861970167344
"CRHBP",1,0.582501275535139
"MLIP",1,-0.858282091356266
"MVP",1,0.974820945854785
"RBM24",1,-0.972711722633995
"DES",1,0.913054783944405
"HCK",1,0.933891468564148
"PRR15",1,0.468660645945541
"CALCB",1,0.790962304689233
"CAV2",1,0.940749953516023
"KIF5C",1,0.867445436153854
"PHKB",1,-0.961120599068935
"EHD4",1,0.987582401106425
"GCH1",1,0.96998983329193
"LOC100912459",1,-0.862604891992184
"SPSB1",1,0.775246548178272
"PAPSS2",1,0.915418273664067
"IL6R",1,0.882229299173758
"KLK6",1,0.849466976057329
"HNRNPF",1,0.990026803077134
"RPL14",1,0.931381572288671
"PAFAH1B3",1,0.935070723888178
"NAA15",1,0.948832028640808
"KCTD1",1,-0.975913727786828
"CDKL5",1,-0.963889806885356
"DCN",1,0.92702782281251
"LOC690349",1,0.974642184465935
"CX3CL1",1,-0.947620373575522
"CWF19L2",1,0.803242122254932
"PRMT8",1,-0.757986257117051
"SIGLEC5",1,-0.916662671051844
"ECE1",1,0.862431048772965
"MYO5B",1,-0.892208595277687
"RUNX3",1,0.907748747373805
"LOC100909593",1,0.910854691825393
"RGD1305587",1,-0.839273259341862
"ETV5",1,-0.938313880636313
"CSPP1",1,-0.842725302903778
"LRTM2",1,-0.944777114622525
"DPP10",1,-0.960077260093642
"AEN",1,0.952741017998642
"LOC683961",1,0.960308194204783
"VTN",1,-0.905281784844003
"ROBO2",1,-0.966503439927455
"ETS1",1,0.926290983985976
"CKS2",1,0.918769874504246
"PLEKHH1",1,-0.864274238848672
"MEGF8",1,-0.932868847641977
"PTGS1",1,0.79222097292302
"SYNDIG1",1,-0.967741503312302
"GSTT3",1,-0.847452779310896
"FTL1",1,0.932653585986266
"NEUROD6",1,-0.881382506908471
"SOWAHC",1,0.964673498348541
"NKTR",1,-0.737978991805009
"PPP1R18",1,0.950318131614294
"ATP8B1",1,0.896986305313395
"RPL12",1,0.95771081507032
"RCL1",1,0.974781030856032
"RASL10A",1,-0.787399580570317
"ZFAND2A",1,0.861474570876725
"LOC100910229",1,-0.989539461656268
"CRH",1,0.720581217118314
"RCAN1",1,0.93517680735518
"GAR1",1,0.985751150070693
"RYR3",1,-0.749938495397518
"NAMPT",1,0.883848387937555
"EDNRB",1,0.927349613226316
"TMEM88",1,0.937469100910672
"SLC16A7",1,-0.952423337795524
"AASS",1,-0.920734389466784
"TMEM178A",1,-0.788518521091491
"TIMP2",1,0.936316167259341
"HSD17B13",1,-0.827403559557418
"CTHRC1",1,0.918171113516171
"GPX1",1,0.889768126028312
"MPP3",1,-0.781122684524204
"KDR",1,0.787380291486298
"NXT1",1,0.984384803220321
"IL10RB",1,0.935683409228472
"IRF9",1,0.94725577562735
"CHN1",1,-0.942381420858453
"ABCG2",1,-0.580294681763469
"ITPKA",1,-0.929907748548332
"LOC102554253",1,-0.733851839689525
"LLPH",1,0.98832944019305
"LOC100359969",1,0.935285478149214
"MCM3",1,0.942977631549596
"LOC100912409",1,-0.938338986383792
"IGSF6",1,0.9096284805955
"SERPINF1",1,0.8737505306962
"FGF1",1,0.821130518989215
"LOC102548730",1,-0.708380802223728
"ARF6",1,0.974447850360023
"ASAH2",1,-0.98556307308272
"PRRT2",1,-0.842033920360435
"ETV6",1,0.812202746252724
"PTPN6",1,0.930479823234044
"NFKBIZ",1,0.715238139699109
"RAB27B",1,0.728485375046982
"HSPA2",1,0.949911289872624
"CCDC177",1,-0.884259652018528
"ENPEP",1,0.809995004875357
"HSF2BP",1,0.864971439819978
"LOC100911548",1,0.978707994113585
"VWA1",1,0.932091214049136
"LOC100910855",1,-0.6253871281952
"BUB1",1,0.877873437915073
"SHISA7",1,-0.966791982796617
"KCNC4",1,-0.954894494892445
"GRIP1",1,0.824683764091712
"RAP1B",1,0.989434888857311
"CD48",1,0.913140599758249
"RBPJ",1,0.880725205316011
"TOX3",1,-0.879258789582476
"HIST1H2BCL1",1,0.948684031149734
"TBXAS1",1,0.948850898224184
"FSHB",1,-0.381933467762622
"ITIH3",1,-0.947177116454733
"LTK",1,-0.951185553146426
"SNX9",1,0.983726968526649
"INF2",1,-0.933371475592404
"MAPKAPK3",1,0.995017016508299
"PICALM",1,0.989030025571573
"DOK5",1,0.693033515042555
"SHROOM2",1,-0.954127790993489
"IER5",1,0.68063733627969
"POSTN",1,0.808869435981705
"RGD1559864",1,-0.971007018573455
"MSMO1",1,0.74909119132695
"OGT",1,-0.88374913795246
"PABPC1",1,0.976441402272233
"AK2",1,0.989442041058609
"PFDN4",1,0.955121529821202
"IRGM2",1,0.798314131814283
"ARGLU1",1,-0.721787522324851
"TOP2A",1,0.859532936713644
"IER5L",1,0.947300360742045
"LOC680394",1,0.952324873845781
"NIT2",1,0.353001843379289
"CDH10",1,-0.938407733342305
"UGT1A1",1,0.961632709845135
"FKBP10",1,0.922753217179744
"AKR1CL",1,0.423721895559485
"LIN7B",1,-0.945209726826008
"MPPED1",1,-0.956015014345178
"IL7R",1,0.89306361936625
"PABPC4",1,0.97556441560569
"VASP",1,0.924102421986992
"ZFP455",1,0.956831969980706
"PPAP2B",1,-0.961328635488686
"SORL1",1,-0.946854285107341
"LOC102550863",1,0.681199611369797
"FAM171B",1,-0.978590980354121
"EMID1",1,-0.984572452745033
"CRYAB",1,0.915502452743433
"GNG11",1,0.909998923464411
"DCLK3",1,-0.955101847655913
"MSANTD2",1,-0.780514874284769
"SLFN2",1,0.980149833207987
"ABCC5",1,-0.8799155554322
"PDE4B",1,0.846456723873518
"EPB41L3",1,-0.970773382665363
"DACH1",1,-0.841271906068145
"ENG",1,0.93396211061729
"MAP2K6",1,-0.840264038284278
"CHN2",1,-0.890089909412579
"LOC102553917",1,0.684318765718942
"GSPT1",1,0.943515851952468
"SEC14L2",1,-0.974844046595128
"HSPH1",1,0.555686967405492
"TNNC2",1,-0.43282588010979
"BHLHE22",1,-0.732498838166013
"LOC100909889",1,0.966677420902614
"TIA1",1,-0.795671317862306
"GABRD",1,-0.949888650158045
"CUL5",1,0.842244366779701
"KCNJ4",1,-0.871124027464881
"LOC100912031",1,-0.728444700237717
"LOC102549726",1,0.982570324546261
"MCM2",1,0.957271698847772
"SLC13A5",1,-0.934241981362851
"RNF112",1,-0.983498507720084
"RGD1564804",1,0.9049729043404
"CCDC30",1,-0.951951378333853
"KPNB1",1,0.988110541205317
"SNX18",1,0.886791512276652
"ADCYAP1",1,0.498759216574541
"DDX6",1,0.897022926465153
"LOC100910291",1,0.884062814924007
"SLC14A1",1,0.790579747375441
"CMTM7",1,0.922256666851701
"DUSP26",1,0.9225896391552
"CD9",1,0.943200968075764
