"gene","module","kME"
"PRR13",2,0.324448012035548
"RPL3",1,-0.182125182213721
"S100A12",1,0.17979490782926
"S100A10",7,0.0844908851585702
"ZNF549",15,0.0313218927947686
"TMEM267",1,-0.115092001514102
"LITAF",2,0.725442549194224
"PFN1",6,-0.0814412298122079
"DAPP1",1,-0.115569262802603
"GJC1",1,-0.169694743609358
"RPL23",1,-0.480961188057707
"ICAM3",2,0.650312512903653
"RPS9",4,-0.472240785912364
"LYL1",6,0.144534718170615
"PFDN5",3,-0.457630050510729
"ALPP",1,-0.0913864901590997
"RPL24",3,-0.706094058539586
"CAMP",12,0.0694190370909572
"MMP9",2,0.570079485416197
"TMSB10",2,-0.440893759723204
"DAZAP2",15,0.361578369522723
"RPS12",4,-0.352414794674652
"BSG",6,0.525353129837273
"XPNPEP3",15,-0.00686017024553744
"HLA-A",3,0.395233623637446
"FAM177A1",1,0.0533838571464335
"IFITM1",17,0.282523415824155
"CEBPB",2,0.396677275214198
"RACK1",2,-0.482613728268461
"RPL35",3,-0.633322556871364
"CA1",6,0.0333039284411993
"DUSP1",2,0.470613704364136
"FLOT2",2,0.3624849346765
"TYROBP",1,0.446936363199862
"FCER1G",1,0.167167311662378
"RPS29",3,-0.465925083194224
"GCA",10,0.136987348481644
"TMEM17",15,0.022692043785888
"FTH1P3",1,-0.0320837345318824
"MSH3",3,0.031329878216851
"RPS2",5,-0.537237832337806
"SNRPD2",4,-0.586833320931113
"DDX51",15,-0.250759360915229
"CCNI",3,0.522286034578574
"WBP2",3,0.822516315792991
"ALOX5",2,0.208005772747011
"AKR1D1",1,-0.14213224989031
"LOC729603",1,-0.261836793782398
"TOMM7",4,-0.553958353472692
"RAC2",3,0.731494709776466
"HLA-H",3,0.435537014044784
"PSAP",4,-0.14113395952164
"LILRB3",3,0.11186037935403
"VNN2",2,0.350245067453054
"CYBA",1,0.479647876230497
"NPC2",12,-0.220584120054497
"MYADM",2,0.588370036584932
"ITPK1-AS1",15,-0.0862003811105478
"SERF2",6,0.174547041814906
"SELL",2,0.586226020790625
"IFIT2",17,-0.0561107854492989
"EID2B",15,-0.0887033563158482
"BCL6",2,0.135782043126779
"METTL21A",15,-0.0712226712120649
"NKG7",5,0.0636277062356306
"RPS13",3,-0.654322418672598
"ROCK2",1,0.149717561388635
"EIF3E",4,-0.6919069981771
"UBA52",1,0.0333673921939336
"DCAF12",6,0.188352394645088
"GNLY",7,0.0494199890156619
"RPL5",3,-0.735289643396956
"CLC",3,-0.256363032477755
"S100A8",5,0.0530016354394652
"PADI4",2,0.356218500869703
"TCAF1",1,0.0826271699080394
"SULT1A1",1,-0.0357959355435988
"LYN",3,0.725224236052069
"LILRA5",5,-0.004462788507249
"RN7SL1",4,0.0400862256856628
"KIAA0101",1,-0.185055535375785
"RPS24",3,-0.515371540222209
"CAP1",2,0.767315676536052
"HAGH",6,0.155865409124819
"HACD4",1,-0.0843336775168624
"PITHD1",6,0.0733352836977409
"HCST",8,-0.0543254996383986
"SERPINA1",4,0.642830357899399
"TPT1",4,-0.318052671767891
"GNAS",6,0.547513520269279
"IL17RD",1,-0.0645690593675095
"ORC6",3,0.0911782225806657
"SERPINA13P",18,0.0616928592448874
"CRCP",1,-0.120689503529344
"BTF3",1,-0.115497532212087
"SEPT9",16,-0.151414498916196
"PTMA",1,-0.256569655475698
"CXCR2",2,0.6592680046359
"ITIH5",3,0.292565244874271
"FKBP14",15,0.021537528077444
"RPLP2",18,-0.0810109665731729
"PDCD7",1,-0.116791894013497
"SLC2A3",2,0.453352702096819
"HIST1H4C",4,-0.317622601024854
"RPS26",5,-0.0942690852955747
"IFI6",17,-0.00727002911495621
"TUBA3FP",1,-0.0599009685682816
"EEF1G",5,-0.426627777023227
"C8ORF37",1,-0.174644511388833
"RBM38",6,0.375618029852648
"DEFA4",12,-0.103886218301413
"H3F3A",0,0.456796162513564
"MCMDC2",1,-0.117361930940063
"NACA",3,-0.397981312849664
"CFD",0,-0.151929644189458
"FBXO7",6,0.322762917087767
"NFE2",6,0.0570314446635304
"CCND3",2,0.0924037443147468
"S100A9",4,0.0438492154064199
"LY96",10,-0.34576963109187
"FGR",2,0.359750810375819
"CLUAP1",3,0.257216125171282
"LTB",9,-0.359310115690221
"TXNIP",1,0.0767922298346931
"ADGRE5",13,0.778738727934759
"ARHGDIB",6,0.0313588405919353
"MBD4",15,-0.0401753890587229
"HLA-DRB5",5,0.0185527137580678
"KLF2",4,0.288144347042694
"RPL31",3,-0.538724096115423
"COX4I1",4,-0.524954928250912
"ARPC5",1,-0.294062254269437
"NUCB1",6,0.380214637895854
"ANXA1",4,0.017330367965415
"JUND",6,0.565112154132312
"ATP6V1B2",2,0.680321504539628
"RPL21",3,-0.478064803148141
"RPS4X",5,-0.47795601174358
"CD247",5,-0.339428094122186
"TSC22D3",2,0.48507695028621
"ZNF682",1,-0.197883119325031
"RAP1GAP",6,0.0304981980875272
"MAGT1",15,0.02048192235894
"HBA2",3,0.403125597100466
"NUBPL",1,-0.164100542215987
"RPL4",4,-0.544806741906903
"EEF2",16,-0.343317774740447
"ISG20",17,0.149386915128901
"PI3",10,0.27570515022262
"SLC35E1",1,-0.158688054682878
"CEBPD",2,0.713735927817737
"F2R",3,0.143130428451153
"RPS4Y1",1,-0.16546397449555
"FOLR3",12,-0.0256979412328222
"CCR6",4,-0.0194972608187414
"UBXN6",6,0.38909735763147
"KCNH6",1,-0.411233439839654
"GLIPR2",2,0.0663990990638529
"SAT1",2,0.0401749192576544
"LST1",11,0.0178288297694306
"IFIT3",17,-0.0215580459843317
"FTL",1,0.382845452263748
"LASP1",2,0.327600587663679
"ERAP2",15,-0.0850234776885876
"IL18RAP",2,0.255467736958578
"IFI44L",17,0.0398305888968674
"ADIPOR1",6,0.345803287744504
"TESC",6,0.440827498919746
"COX7C",4,-0.488355501821142
"NCF1",13,0.823484859586245
"C9ORF78",6,-0.0952120288211067
"RPL36",4,-0.258704381240212
"LAIR1",4,0.314828098116658
"POLR1D",6,-0.255784260209939
"PRDX5",6,0.442930330012097
"TYMP",1,0.218062890702296
"ACSL1",1,0.00989525829720241
"RHOG",13,0.860135027855243
"EIF4A1",8,-0.268037374127913
"CKLF",11,-0.0521236224987394
"GUCD1",6,0.332171239076355
"PCBP2",6,0.00951742187472959
"FOXO3",6,0.335752739321038
"SARAF",3,-0.400867770724483
"EPB42",6,0.265105867377148
"PABPC1",1,-0.096584783991783
"IGLL1",0,-0.00613213499315456
"HIST1H2BK",14,0.231819917155847
"SUN2",16,-0.123480232330649
"CSF2RA",1,-0.190491004407339
"MYH9",2,0.713466093286362
"STAT1",17,0.00862018752893353
"HINT1",4,-0.501729154562094
"S100A11",4,0.42164572196304
"YWHAZ",3,0.39932322970523
"S100A6",4,0.24469318849776
"TKT",3,0.430803628327636
"MYL4",6,0.242497903111475
"VMP1",2,0.0597169378200567
"SH3BGRL3",3,0.628848466807048
"FAM129A",3,0.661566755424541
"AMY1A",1,-0.0741002603482571
"HYPK",15,-0.0277151138289363
"FRAT2",2,0.213292954283967
"BTG1",5,0.175496894655245
"FAM65B",2,0.508894150311343
"ARPC2",1,0.534384500003729
"HLA-DMB",12,-0.568860385798273
"CALM2",3,-0.246984204928286
"HSPA1A",4,0.378387069519879
"FGL2",17,0.0666909039651588
"ACTN1",2,0.256322386503577
"JAML",2,0.111803570894525
"HERC5",17,0.0221858506956033
"PLBD1",2,0.568120190718094
"CMTM2",2,0.371513243802319
"LY6E",17,0.166558657910074
"SLC7A5P2",4,0.272898989843258
"EIF4A2",4,-0.555899369124749
"NBPF9",1,0.263371888937775
"GIMAP4",15,-0.029718335725116
"AP2S1",6,-0.0436153973617917
"FGD3",2,-0.0631593250583092
"TUBA1B",16,0.213529979108612
"CEP19",15,-0.0328228663486577
"MS4A6A",12,-0.336476643810758
"PSME1",7,0.254824758209682
"MSN",3,0.707896064075751
"HBQ1",6,0.136005481398708
"NDUFA4",3,-0.715403757948705
"RPL26",3,-0.647938741764688
"CD74",7,0.153584781019242
"EIF2AK1",6,0.130645776979483
"IGF2R",2,0.396382410369662
"ARPC3",1,0.308904463331988
"HLA-DPA1",8,-0.145071990227372
"IFIT1",17,0.0709529733304655
"S100P",2,0.125605309325191
"ZFP36L1",1,-0.174016656380686
"POFUT1",1,0.0455055359581464
"CD48",3,-0.582491333642506
"PPT1",4,0.00790558465170831
"FCGR3A",1,-0.0137968821700934
"IFNGR2",2,0.0931572113792695
"VIM",3,0.492711699194441
"CRIP1",8,-0.0827351187047189
"COMMD6",4,-0.537752918298303
"AIF1",1,-0.0806232270250817
"NDUFA1",4,-0.415595571650023
"WAS",13,0.755193875019178
"FAM210B",6,0.152030838652443
"N4BP2",1,-0.125479970652693
"CFL1",1,0.312284602156437
"ZNF223",1,-0.168715234645571
"GBP2",17,0.0343936664249536
"SELENBP1",6,0.229822582561645
"YPEL3",6,0.715666039399063
"MCEMP1",2,0.153499989614241
"IL7R",5,-0.114485955868353
"TIMP1",3,0.549350989402286
"BIRC3",15,-0.119118338496049
"ETS1",11,-0.258279662953452
"CFLAR",4,0.19958381548421
"MPP1",6,0.268771774847016
"DUSP19",15,-0.0676873017480359
"GAPDH",8,0.270357369716543
"ANP32B",6,-0.242090766508367
"ANXA2P1",1,-0.142608413426715
"HK1",6,0.294460026755149
"C10ORF54",2,0.452476718607131
"CD81",5,-0.271435438230726
"SNHG5",4,-0.322564890118058
"ERP29",5,-0.372331716001669
"GPX4",1,0.00832562065182755
"VCAN",1,-0.0960955099181427
"TMBIM6",1,0.501474606593196
"DDX5",4,-0.340201540947784
"EHD1",2,0.0944215933511842
"YWHAB",3,0.237187230342731
"EPSTI1",17,-0.0396512415377882
"UBE2L6",17,-0.0608117961082396
"VAMP8",4,-0.624797063608741
"LCN2",2,0.355841796521405
"ATP5B",10,0.033967312623676
"H2AFY",15,-0.0520365073567548
"GMFG",1,-0.0925657360491539
"XRCC2",15,0.00217967601959918
"IFI27",17,0.0679523355565848
"RPL36AL",3,-0.618667836058289
"MNDA",4,0.361798778383529
"TMEM154",1,0.122466570017078
"ATF4",3,-0.694713046260038
"CPVL",12,-0.166266710694997
"GYPE",6,0.153995611594607
"HLA-E",4,0.552410452956055
"SLC4A5",1,-0.147123814624732
"MYL12B",18,-0.0100321766744629
"BLVRB",18,-0.150415491343161
"TCEB2",6,0.0403939634578759
"LTA4H",2,-0.236145735607921
"AP1S2",4,-0.669323802475868
"CD44",4,-0.486618605607374
"MME",2,0.384863906720233
"TRAM1",4,-0.526871421214543
"EXO5",15,-0.0212248256741614
"HIST2H2AA3",2,0.235083903053571
"SLC4A1",6,0.205767031345001
"ORM1",2,0.269144463226069
"FAM104A",6,0.115061333808118
"ATP6V0E1",0,-0.0909870074285462
"GNS",2,0.255712103695982
"CD3D",5,-0.412412072380061
"MXD1",2,0.309335954015174
"CNN2",4,0.316976635628941
"TNFSF14",1,-0.216822178886647
"PSMA6",4,-0.623504264820474
"JTB",1,0.0735317563621787
"RGS18",10,-0.0725748672288912
"FKBP5",2,0.444252544762201
"HAUS2",1,-0.19771996608675
"GP9",14,0.0613828819700944
"LGALS1",8,-0.245132631533456
"TUBA1A",3,0.668120686763392
"SORL1",2,0.589769775323779
"LGALS3",1,-0.215854126631641
"PGD",2,0.721417234872473
"PRKAR1A",1,-0.0937051874449319
"TMEM123",4,-0.349062916679141
"PIM1",6,0.369874429851921
"FXYD5",16,-0.257041351359781
"PPM1F",2,-0.279487736904951
"NBPF10",0,0.285436654585781
"RALB",2,0.582594624446492
"ANXA2",7,-0.0204466575724553
"RAB2B",6,0.141045903647301
"PDCD4",1,-0.270021428923457
"KLF6",13,0.6794333678503
"HLA-F",1,0.192720310614084
"DPYSL5",18,0.0983846320867857
"ZNF69",15,-0.0210314211317934
"HCP5",4,-0.314428883172118
"CORO1A",13,0.799073746426905
"RHOA",1,0.245640665323269
"APOPT1",15,-0.139912264189028
"PSMB10",9,-0.389769612398449
"TNFRSF14",9,-0.67666252995604
"RAB31",2,0.457786891052161
"BLOC1S6",1,-0.177529485343414
"HBB",4,0.154997318798267
"C20ORF24",5,-0.0126343118715684
"GPR1",15,-0.0866161178837474
"RAB11FIP1",2,0.372916397479833
"RPL13A",4,-0.641652046845367
"EMP3",7,0.218799634794053
"CHST15",2,0.250059863642576
"LILRA3",2,0.187875293015699
"FFAR2",11,0.119457254079297
"E2F2",6,0.322939159208296
"OAS2",17,0.0787097624616295
"TMEM71",10,0.0371899410472344
"ATP5I",4,-0.429866069100361
"NDEL1",2,0.285181333078418
"IRF1",3,0.184204978987576
"HSP90AA1",3,-0.418732361166036
"HNRNPA2B1",11,0.0366239275497262
"ZNF652",1,-0.286909777404769
"ENO1",3,0.417933234257773
"YWHAH",14,0.0792505604023015
"HNRNPU",15,-0.0067251630884391
"HSPA8",5,-0.407487012949559
"COX7A2",4,-0.569399955861534
"ATP5A1",5,-0.360676479788525
"ADM",2,0.0898009099296314
"C1ORF162",8,0.00253910050961118
"NCF1C",5,0.593473664041963
"C6ORF48",4,-0.493917865562435
"KLRB1",4,-0.619582704610175
"SPOCK2",5,-0.00303677942030656
"NINJ2",6,0.341264233823377
"CDC37",9,-0.362324078790844
"UBE2D3",6,0.187685139754875
"EEF1A1",6,-0.391714315145369
"NEDD8",1,-0.146436365307207
"EFHD2",3,0.384250869596903
"GZMA",4,-0.356565780760568
"NAMPT",4,0.281367924964821
"MBP",17,0.126792880791486
"LYZ",18,0.0133019298277794
"IFI44",17,-0.0612761584896139
"GZMH",5,-0.0519838077702504
"LRRFIP1",15,0.139823363206375
"VCL",14,0.272940389414376
"ALDOA",13,0.820520488464254
"PGLYRP1",2,0.553747208182759
"HMGB2",1,-0.0965859452402792
"SLC25A5",8,-0.390089468597565
"SNRPG",4,-0.591719434584824
"ZMAT3",15,-0.0298112913999148
"DYSF",2,0.721298629966299
"DDX17",18,0.127042443312314
"LOC401357",6,0.248283311167471
"NOP10",1,0.0780807887228012
"CCR7",5,-0.230650079886243
"TSPAN5",6,0.382590663546235
"NINJ1",2,0.273808405823808
"CCBE1",1,-0.233116384848999
"CYB5R3",14,0.161997520358095
"CAPZA2",3,-0.308791008012137
"NRGN",14,0.371351495259213
"STAT2",17,-0.237927155393283
"RIOK3",6,-0.0105024249726093
"CHURC1",3,-0.48303801159327
"RARRES3",8,-0.282537144511075
"MAL",5,-0.441311334122907
"RNASE2",12,0.0720899723164433
"CNBP",11,-0.210347282055355
"KRT1",6,0.3553556720918
"UQCRH",4,-0.650914365411074
"CYTH4",3,0.554294697864968
"ARL6IP5",3,-0.737485792428874
"MT2A",1,0.394680164715552
"CLIC1",1,0.294232120985289
"SDCBP",4,0.58076217065093
"GNAI2",13,0.880900321672063
"HLA-DRB1",5,-0.0346746476189697
"SPI1",4,0.69126132025976
"CX3CR1",7,0.120001984577433
"OAZ1",3,0.130302188105185
"PLSCR3",16,-0.287926996440224
"UBN1",2,0.337518036406753
"EIF1",6,-0.0721838092051258
"PRKCB",3,0.517944693258671
"TMA7",3,-0.391849036418039
"STK4",3,0.446471412729878
"CHCHD2",4,-0.526010138234123
"CTSB",10,-0.128585667828551
"CARM1",6,0.227591460802869
"ACTR3",1,-0.106233946747805
"RSL24D1",3,-0.672720707618456
"STK40",13,0.856867551383018
"TNFSF10",10,-0.212098873246847
"SRP9",3,-0.605717047667944
"FCGR2A",1,0.110617744217948
"STRIP2",1,-0.121747837965759
"PCDHB9",1,-0.19091437933752
"TMBIM4",1,-0.224186777454958
"WDR1",3,0.511626691087842
"COX6C",3,-0.581724578165034
"HLA-G",1,0.0990600521737495
"FCMR",5,0.00151651123032932
"YBX1",18,0.153825909581154
"EIF3F",8,-0.373068953132228
"ATP6V0B",2,0.24608744763288
"RAB7A",2,0.465682392566776
"RPL7",1,-0.396415468476602
"GSTK1",8,-0.0710203439645016
"RAX2",1,-0.0670629916234746
"PQLC1",6,0.156648537516716
"TSEN34",2,0.298984280322259
"ATP5G2",4,-0.397689476810032
"NDUFB8",5,-0.46068465513461
"IRF9",17,0.475306594382458
"SP110",17,0.228844590130543
"IFNGR1",2,0.0769852749990676
"CSNK1G2",1,-0.265190282821107
"RGCC",6,-0.115936066743596
"CAT",1,-0.106086849490894
"NCF4",2,0.653906706166455
"HMGN1",5,-0.555096165759187
"MARCKS",5,0.133673882485534
"NUP214",7,0.0202626762126203
"CYTH1",5,0.112296753067341
"EIF4B",5,-0.227330514401635
"EVL",5,-0.336909890210206
"ZNF394",15,-0.0110444917778936
"MCL1",1,0.0656418258697509
"SIRPA",4,0.291767532893281
"COX6B1",6,-0.0475973306303761
"ARHGAP9",8,0.0826888745734248
"PCBP1",4,0.255076509549821
"PPBP",14,0.0377661336276136
"SEP15",3,-0.438249413195588
"SLC16A3",4,0.445839920593329
"CIB1",5,-0.398513435256635
"SLC12A9",2,-0.223364177711832
"ZYX",4,0.614769243887885
"CREB1",15,-0.103705972228905
"PTGR2",1,-0.0681815136645946
"ZNF786",1,-0.0922622614191884
"TMEM258",4,-0.255965568696945
"ACTR2",2,0.307702444571787
"MTPN",1,-0.0134846216324511
"EIF3L",5,-0.226242077967518
"TAP1",17,-0.0272125603724193
"NSA2",4,-0.567039879048494
"CRISPLD2",2,0.621007279755824
"SUMO2",1,-0.268647129371711
"IFIT1B",6,0.182032833117073
"PLEK",4,0.173310498112029
"MGEA5",6,-0.465225589334494
"DNAJB2",6,0.371765458840752
"ARGLU1",3,-0.733682324136666
"CD2",5,-0.0998559267419915
"XBP1",5,-0.0602766454987927
"P2RY13",8,-0.0616919060298745
"HNRNPD",5,-0.312642777120095
"BRI3",5,0.595750892368008
"CD68",1,-0.154510886009903
"SHISA5",17,0.661416449470411
"DENR",1,-0.0851963826888835
"SRP14",15,0.0363216589553639
"SLC31A2",2,0.435312716794674
"CLEC12A",0,-0.0393921203336347
"FAM49B",1,-0.0718111320070213
"EGLN2",2,-0.118848711149405
"TBCA",4,-0.454022809765772
"KPNB1",4,0.352860276142758
"SSR4",4,-0.455896605128568
"BPGM",6,0.000183478365773921
"C11ORF63",1,-0.076135084271701
"HPCAL1",6,0.18281059981666
"PLIN3",4,0.482379628141237
"LIME1",5,-0.525364897352505
"ULK1",2,0.153869491047882
"PACSIN2",2,0.231390623918062
"ZFP36",4,0.2325124982806
"SSTR2",15,0.0210227553730638
"EIF4G2",1,-0.184935950752222
"ITGB1",4,-0.454187810081574
"TLR1",1,-0.0649743161644317
"APOBEC3A",1,-0.0532289420168103
"LAMP2",10,-0.173441416460271
"LDHB",11,-0.315960482011292
"CTSH",12,-0.108172250709337
"TXN",7,-0.0494656747064222
"MKNK2",4,0.507777550793711
"TMEM140",2,0.544324280367408
"CD93",2,0.451747955522845
"ABTB1",8,0.10365542044194
"C5AR1",2,0.750090387697222
"PIK3IP1",5,-0.123097975854114
"DCLRE1C",1,-0.0877242315048657
"SOD1",5,-0.220416202845845
"TGFBI",12,-0.079798508479372
"OSTF1",2,0.451897362731145
"CMTM7",9,-0.170435276253045
"DOPEY2",1,-0.191243337404856
"CD79A",5,-0.0160776549201227
"LFNG",7,-0.062147376215522
"LILRA2",4,0.147759575860792
"ARHGEF18",16,-0.08328822216792
"EIF2AK2",17,0.10276335713141
"FAM53C",2,0.128714315931938
"RXRA",3,0.587385787390835
"EIF3B",6,-0.135618366984139
"DENND6B",18,0.0520345741652346
"MX2",17,0.433445629347882
"YWHAQ",5,-0.521731481168384
"GNG11",14,-0.127773232998569
"MAT2B",3,-0.57626249186306
"ZNF483",15,0.0204169226759036
"CD8A",5,-0.00342094604177718
"GMPR",6,0.214691728026583
"PLAC8",2,-0.518475168892928
"HLA-DMA",12,-0.490435842207867
"SESN3",6,0.12424573657753
"ADD1",6,0.389775020287478
"SSH2",2,0.601401459550111
"ALKBH5",16,-0.0333760353722288
"SMIM14",1,-0.18200585581944
"SLC44A2",4,0.330350421677576
"PRCP",2,-0.120981389269328
"GZMB",5,-0.0545173016339065
"LAPTM5",1,0.476176319539739
"PFKFB4",2,0.335948760604312
"ARL16",1,-0.241144863177753
"PHF11",17,-0.208615846009078
"PIP4K2A",6,0.360005462596896
"RGS10",6,-0.0114374876768125
"NDUFA3",1,-0.0285676599042827
"RTFDC1",2,0.545902499981645
"RPL22",5,-0.282882602380954
"SDPR",10,-0.23849795750769
"SS18L2",4,-0.578075202172863
"LPXN",5,-0.128358900173336
"IL13RA1",2,0.565176294505042
"TUBA4A",4,0.209566114240929
"CD79B",5,-0.282063105998017
"STOM",6,-0.0779704534848444
"NT5C3A",10,0.0704293591052527
"CST7",4,0.3036105502883
"ATP5O",4,-0.615456700800285
"IKZF1",7,0.148132544893546
"IL10RB",6,-0.0496347868878132
"MTCH1",4,-0.482750483327501
"ZNF557",1,-0.0726326449815524
"ATP6V0C",6,0.582081661698252
"PJA2",10,-0.00315906339176371
"APBB1IP",2,0.86236202946899
"RPL14",1,-0.463532288369493
"GSTO1",12,-0.386056499059815
"ID2",11,-0.231040613470368
"UQCRQ",4,-0.579477906080185
"GYPB",6,0.10834334434415
"CXCR1",2,0.725506558781993
"SNRK",10,-0.0742892199011893
"NOSIP",5,-0.144035323834262
"STK24",1,0.183577989479092
"TNFSF13B",1,0.025342922240593
"PYGL",4,0.322050671615393
"PSMB3",1,0.430274278259339
"ATP6V1G1",3,-0.654005975444129
"IGF2BP2",6,0.268991543815838
"CDA",2,0.6521590741463
"GZMK",5,-0.376171874318853
"FYB",3,-0.228888205683686
"NCF2",1,0.0763713226765532
"ADAR",8,0.193619548132948
"NPRL3",6,0.214847862342045
"JCHAIN",0,-0.281602053975338
"MAPKAPK3",1,-0.287040959715019
"CKAP4",2,0.44506226804436
"FCGRT",2,0.727026743974579
"UCP2",6,0.6244172025026
"SPCS1",8,-0.193109277951846
"CDKN1B",3,-0.348904099172836
"ODC1",6,0.254454847615702
"DMTN",6,0.556392265884835
"DBNL",4,0.381712083326096
"GPSM3",13,0.868098801987629
"SEC61B",3,-0.356172395798029
"TRIM58",6,0.2842116237634
"COX8A",8,0.0283307359233099
"HBE1",18,0.155635460379286
"SEMA3E",15,0.108086309993713
"ZNF467",2,-0.0637215490174861
"CD55",8,0.166087448947135
"SEMA4D",2,0.53595578419475
"SHROOM4",15,-0.0132111795253945
"MDH2",5,-0.515226054760521
"CASP1",17,-0.234973712777341
"EDF1",8,-0.106290148867994
"TRABD",9,-0.428108237642588
"MRPL33",4,-0.523985801487403
"RTN4",10,-0.0540508053281107
"ROPN1B",18,0.266588376741147
"CDKN2D",6,0.373971338968804
"RBX1",3,-0.49321665872056
"NFKBIZ",3,-0.184807493930456
"GSTP1",12,-0.39460109300396
"H2AFZ",18,0.0399279368768019
"SLIRP",4,-0.461963089453586
"MCUB",4,-0.701413553228049
"C12ORF57",4,-0.451973253011818
"VPS41",1,-0.106861717784528
"XAF1",17,-0.0823343562542411
"SPSB3",9,-0.534313794095144
"PTBP3",1,-0.0153330118633017
"RUNX3",5,-0.104429602751901
"SRSF5",4,-0.573391515399923
"NDUFB2",4,-0.476340568722059
"GIMAP2",3,-0.498415474255188
"NUMB",2,0.155643801665155
"CA4",2,0.248406374111061
"CD24",12,-0.0867398293388076
"CD37",7,0.637400807832338
"RASSF2",2,0.746708042433042
