source,target,ligand_complex,receptor_complex,lr_means_mcao,cellphone_pvals_mcao,expr_prod_mcao,scaled_weight_mcao,lr_logfc_mcao,spec_weight_mcao,lrscore_mcao,specificity_rank_mcao,magnitude_rank_mcao,lr_means_sham,cellphone_pvals_sham,expr_prod_sham,scaled_weight_sham,lr_logfc_sham,spec_weight_sham,lrscore_sham,specificity_rank_sham,magnitude_rank_sham,magnitude_rank_diff
Microglia,Oligodendrocyte,IL34,PTPRZ1,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0
Oligodendrocyte,Microglia,TNF,FAS,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0
Microglia,Oligodendrocyte,HSPA1A,GRIN2D,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0
Oligodendrocyte,Oligodendrocyte,ADM,GPR84,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0
Oligodendrocyte,Oligodendrocyte,ADM,RAMP1,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0
Oligodendrocyte,Oligodendrocyte,ADM,RAMP2,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0
Oligodendrocyte,Oligodendrocyte,ANGPTL4,GPIHBP1,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0
Oligodendrocyte,Oligodendrocyte,CCL3,CCR1,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0
Oligodendrocyte,Oligodendrocyte,CCL19,CCR7,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0
Oligodendrocyte,Oligodendrocyte,CALCB,RAMP2,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0
Oligodendrocyte,Oligodendrocyte,CALCB,RAMP1,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0
Oligodendrocyte,Oligodendrocyte,CALCB,GPR84,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0
Microglia,Pericyte,CXCL3,CXCR2,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0
Oligodendrocyte,Astrocyte,CXCL9,ACKR1,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0
Oligodendrocyte,Endothelial,CXCL9,CCR3,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0
Oligodendrocyte,Endothelial,CYTL1,CCR2,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0
Oligodendrocyte,Oligodendrocyte,CCL8,ACKR1,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0
Oligodendrocyte,Pericyte,CCL5,CCR5,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0
Oligodendrocyte,Oligodendrocyte,CCL8,CCR2,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0
Pericyte,Microglia,PENK,OPRL1,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0
Oligodendrocyte,Endothelial,CXCL9,ACKR1,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0
Oligodendrocyte,Astrocyte,HP,ASGR1,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0
Oligodendrocyte,Astrocyte,CXCL9,CCR3,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0
Pericyte,Microglia,CXCL9,ACKR1,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0
Pericyte,Oligodendrocyte,CCL24,CCR3,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0
Pericyte,Oligodendrocyte,CCL28,CCR3,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0
Pericyte,Oligodendrocyte,CCL3,CCR1,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0
Pericyte,Oligodendrocyte,CCL3,CCR3,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0
Pericyte,Oligodendrocyte,CCL3,CCR5,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0
Pericyte,Oligodendrocyte,CCL4,CCR1,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0
Pericyte,Oligodendrocyte,CCL4,CCR3,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0
Pericyte,Oligodendrocyte,CCL4,CCR5,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0
Pericyte,Oligodendrocyte,CCL4,GPR152,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0
Pericyte,Oligodendrocyte,CCL5,ACKR1,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0
Pericyte,Microglia,CYTL1,CCR2,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0
Microglia,Pericyte,CXCL5,ACKR1,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0
Oligodendrocyte,Endothelial,CXCL5,CXCR2,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0
Pericyte,Microglia,PGLYRP1,TREM1,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0
Pericyte,Microglia,PPBP,ACKR1,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0
Pericyte,Microglia,S100A4,CCR5,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0
Pericyte,Microglia,SAA1,FPR2,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0
Pericyte,Microglia,SCT,GPR84,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0
Pericyte,Microglia,SCT,RAMP2,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0
Pericyte,Microglia,SELPLG,SELL,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0
Pericyte,Microglia,SNCA,LAG3,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0
Pericyte,Microglia,NTS,NTSR2,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0
Pericyte,Microglia,NPY,NPY5R,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0
Pericyte,Microglia,SAA1,FPR1,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0
Pericyte,Microglia,CXCL5,CXCR2,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0
Pericyte,Microglia,PNOC,OPRL1,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0
Pericyte,Microglia,PF4,ACKR1,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0
Microglia,Pericyte,CYTL1,CCR2,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0
Microglia,Pericyte,CXCL9,CCR3,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0
Microglia,Pericyte,CXCL9,ACKR1,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0
Oligodendrocyte,Endothelial,CXCL3,ACKR1,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0
Oligodendrocyte,Endothelial,CXCL3,CXCR1,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0
Microglia,Pericyte,CXCL5,CXCR2,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0
Oligodendrocyte,Endothelial,CXCL3,CXCR2,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0
Oligodendrocyte,Endothelial,CXCL5,ACKR1,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0
Oligodendrocyte,Endothelial,CXCL5,CXCR1,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0
Microglia,Pericyte,CXCL5,CXCR1,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0
Pericyte,Oligodendrocyte,CCL24,CCR2,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0
Pericyte,Oligodendrocyte,CCL5,CCR1,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0
Pericyte,Oligodendrocyte,CCL5,CCR5,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0
Pericyte,Oligodendrocyte,CCL5,SDC4,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0
Pericyte,Microglia,ITIH2,FCER1A,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0
Pericyte,Microglia,LPL,GPIHBP1,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0
Pericyte,Microglia,MFGE8,PDGFRB,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0
Pericyte,Microglia,MSMP,CCR2,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0
Pericyte,Microglia,TDGF1,ACVR1C,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0
Pericyte,Microglia,HSPA1A,GRIN2D,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0
Pericyte,Microglia,CXCL2,ACKR1,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0
Oligodendrocyte,Astrocyte,HDC,HRH3,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0
Oligodendrocyte,Astrocyte,MSMP,CCR2,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0
Oligodendrocyte,Microglia,CCL24,CCR2,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0
Oligodendrocyte,Microglia,CCL24,CCR3,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0
Oligodendrocyte,Microglia,CCL28,CCR3,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0
Microglia,Pericyte,CALCB,RAMP1,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0
Oligodendrocyte,Microglia,CXCL9,CCR3,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0
Microglia,Pericyte,CALCB,GPR84,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0
Oligodendrocyte,Microglia,CCL5,CCR3,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0
Oligodendrocyte,Astrocyte,GAST,GPR152,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0
Oligodendrocyte,Microglia,EDN1,ADGRL4,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0
Oligodendrocyte,Oligodendrocyte,B2M,KLRC2,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0
Oligodendrocyte,Oligodendrocyte,B2M,KLRD1,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0
Oligodendrocyte,Oligodendrocyte,BMP8A,TGFBR1,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0
Microglia,Oligodendrocyte,GAST,GPR152,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0
Oligodendrocyte,Oligodendrocyte,CALCA,GPR84,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0
Pericyte,Microglia,IL6,MUSK,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0
Oligodendrocyte,Astrocyte,CFP,NCR1,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0
Pericyte,Microglia,IL6,F3,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0
Pericyte,Microglia,HP,CD163,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0
Pericyte,Oligodendrocyte,CCL7,ACKR1,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0
Pericyte,Oligodendrocyte,CCL7,CCR1,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0
Pericyte,Oligodendrocyte,CCL7,CCR2,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0
Pericyte,Oligodendrocyte,CCL7,CCR3,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0
Pericyte,Oligodendrocyte,CCL7,CCR5,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0
Pericyte,Oligodendrocyte,CCL8,ACKR1,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0
Pericyte,Oligodendrocyte,CCL2,CCR2,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0
Pericyte,Oligodendrocyte,CCL2,CCR1,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0
Pericyte,Oligodendrocyte,CCL5,CCR3,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0
Pericyte,Microglia,CXCL9,CCR3,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0
Pericyte,Oligodendrocyte,CCL2,CCR5,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0
Pericyte,Microglia,TNF,FAS,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0
