names,scores,logfoldchanges,pvals,pvals_adj,cell_type
GM26881,-0.12252742,-0.35129306,0.902481333461395,1.0,GABAergic
ZBTB10,-0.12260621,-0.38534883,0.902418934002015,1.0,GABAergic
ZFP354C,-0.12260621,-0.38534883,0.902418934002015,1.0,GABAergic
HMBOX1,-0.122831345,-0.119747445,0.9022406531553702,1.0,GABAergic
ANKRD50,-0.12288763,-0.24988975,0.9021960837136664,1.0,GABAergic
PTPN9,-0.1233998,-0.05672089,0.9017905159775527,1.0,GABAergic
PLSCR1,-0.12361367,-0.05777844,0.901621165602283,1.0,GABAergic
ACVR1B,-0.12391197,-0.14645782,0.9013849738733131,1.0,GABAergic
NXPE3,-0.12401891,-0.21544123,0.9013003034914364,1.0,GABAergic
KBTBD11,-0.12454234,-0.10444988,0.9008858804714515,1.0,GABAergic
SUFU,-0.12501511,-0.26618922,0.9005115861218591,1.0,GABAergic
TMEM51,-0.12501511,0.0071674837,0.9005115861218591,1.0,GABAergic
GLCE,-0.12526838,-0.28893885,0.9003110803862546,1.0,GABAergic
A4GALT,-0.12527964,-0.18152548,0.9003021691677802,1.0,GABAergic
CARM1,-0.12534155,-0.14542374,0.9002531576908304,1.0,GABAergic
IRF3,-0.12560607,-0.051599324,0.9000437493030577,1.0,GABAergic
CASKIN2,-0.1258087,-0.0350915,0.8998833560939676,1.0,GABAergic
D5ERTD605E,-0.12581433,-0.5372799,0.8998789007853811,1.0,GABAergic
9130604C24RIK,-0.12587062,-0.59183604,0.8998343478730576,1.0,GABAergic
PLA2G6,-0.12587623,-0.13188906,0.8998298925991824,1.0,GABAergic
SHF,-0.12601694,-0.72976404,0.899718511778496,1.0,GABAergic
UBE4B,-0.12626459,-0.09988029,0.8995224863321185,1.0,GABAergic
ZFP532,-0.12647283,-0.36633494,0.8993576514959591,1.0,GABAergic
EXO1,-0.12653475,-0.4394085,0.8993086473815284,1.0,GABAergic
CAPN5,-0.1266867,-0.6808501,0.89918836618315,1.0,GABAergic
CAR8,-0.1266867,-0.6808501,0.89918836618315,1.0,GABAergic
PRIMA1,-0.12675987,-0.7690389,0.8991304538392569,1.0,GABAergic
IFI203,-0.1268049,-0.30308792,0.8990948157407344,1.0,GABAergic
TUBE1,-0.12681054,-0.83327764,0.8990903609927245,1.0,GABAergic
ALDH1B1,-0.12686682,-0.48282382,0.8990458136875193,1.0,GABAergic
TMEM260,-0.12705255,-0.10062285,0.8988988098379082,1.0,GABAergic
ZFP799,-0.12712571,-0.36537644,0.898840900182652,1.0,GABAergic
PEX11G,-0.12718199,-0.1167804,0.8987963546605091,1.0,GABAergic
ZFP954,-0.1272439,-0.13150822,0.8987473549544432,1.0,GABAergic
PGLYRP2,-0.12741275,-0.64822096,0.8986137213549276,1.0,GABAergic
FRMD8OS,-0.12750281,-0.8004408,0.8985424512771214,1.0,GABAergic
GM14399,-0.12750281,-0.8004408,0.8985424512771214,1.0,GABAergic
GM12258,-0.12750281,-0.8004408,0.8985424512771214,1.0,GABAergic
SFXN2,-0.12754783,-0.07908855,0.89850681654505,1.0,GABAergic
DKK3,-0.12757598,-0.05322742,0.8984845449414244,1.0,GABAergic
HSDL1,-0.12760411,0.02390461,0.8984622734177572,1.0,GABAergic
MYOM1,-0.12788554,-0.24080488,0.8982395625826182,1.0,GABAergic
SRMS,-0.1282795,-0.87073076,0.8979277808823936,1.0,GABAergic
ITGA8,-0.1282795,-0.777513,0.8979277808823936,1.0,GABAergic
KCNK7,-0.1282795,-0.87073076,0.8979277808823936,1.0,GABAergic
DOCK3,-0.1283189,-0.97037476,0.8978966035782133,1.0,GABAergic
EPHB6,-0.1283189,-0.97037476,0.8978966035782133,1.0,GABAergic
MB21D2,-0.1283189,-0.97037476,0.8978966035782133,1.0,GABAergic
6720489N17RIK,-0.12844273,-0.36198992,0.8977986187914108,1.0,GABAergic
SEC24B,-0.12856655,-0.050541524,0.8977006355629484,1.0,GABAergic
CFAP157,-0.12910123,-1.0958062,0.8972775440965867,1.0,GABAergic
GM4577,-0.12913501,-1.233418,0.897250823509534,1.0,GABAergic
CCDC81,-0.12913501,-1.233418,0.897250823509534,1.0,GABAergic
MAPK8IP2,-0.12913501,-1.233418,0.897250823509534,1.0,GABAergic
KANK4,-0.1291913,-1.4562347,0.8972062894567365,1.0,GABAergic
COL13A1,-0.1291913,-1.4562347,0.8972062894567365,1.0,GABAergic
DENND4C,-0.12942205,-0.11886393,0.8970237032272647,1.0,GABAergic
ZFP189,-0.1297316,-0.32993487,0.8967787790458854,1.0,GABAergic
GM13010,-0.1299511,-1.7073578,0.8966051114940573,1.0,GABAergic
RIBC2,-0.1299511,-1.7073578,0.8966051114940573,1.0,GABAergic
1810006J02RIK,-0.1299511,-1.7073578,0.8966051114940573,1.0,GABAergic
KNTC1,-0.1299511,-1.7073578,0.8966051114940573,1.0,GABAergic
KSR2,-0.1299511,-1.7073578,0.8966051114940573,1.0,GABAergic
TENM2,-0.1299511,-1.7073578,0.8966051114940573,1.0,GABAergic
CATSPER3,-0.1299511,-1.7073578,0.8966051114940573,1.0,GABAergic
F2RL3,-0.1299511,-1.7073578,0.8966051114940573,1.0,GABAergic
CPXM1,-0.1299511,-1.7073578,0.8966051114940573,1.0,GABAergic
RBM44,-0.12998487,-1.9708164,0.8965783938486345,1.0,GABAergic
4933429H19RIK,-0.12998487,-1.9708164,0.8965783938486345,1.0,GABAergic
TLR11,-0.13001864,-2.193633,0.8965516763204895,1.0,GABAergic
PCDH19,-0.13036759,-0.29775932,0.8962756020708077,1.0,GABAergic
AU040320,-0.13044076,-0.0633981,0.8962177171262149,1.0,GABAergic
LAMTOR1,-0.13044639,-0.07775568,0.8962132644610481,1.0,GABAergic
GPER1,-0.13051394,-0.09866081,0.8961598327340747,1.0,GABAergic
BRPF3,-0.1305477,-0.35569173,0.8961331170471938,1.0,GABAergic
TMEM199,-0.13069966,-0.1009137,0.8960128979141528,1.0,GABAergic
KLK1B27,-0.13072781,-1.9705002,0.8959906353736828,1.0,GABAergic
CYP26B1,-0.1307447,-2.385329,0.895977277888712,1.0,GABAergic
GM13964,-0.1307672,-2.9703982,0.8959594679546216,1.0,GABAergic
THEM5,-0.1307672,-2.9703982,0.8959594679546216,1.0,GABAergic
GM15675,-0.1307672,-2.9703982,0.8959594679546216,1.0,GABAergic
TECTA,-0.1307672,-2.9703982,0.8959594679546216,1.0,GABAergic
GUCY2E,-0.1307672,-2.9703982,0.8959594679546216,1.0,GABAergic
GM6938,-0.1307672,-2.9703982,0.8959594679546216,1.0,GABAergic
MS4A2,-0.1307672,-2.974104,0.8959594679546216,1.0,GABAergic
TROAP,-0.1307672,-2.9703982,0.8959594679546216,1.0,GABAergic
TRIM67,-0.1307672,-2.9703982,0.8959594679546216,1.0,GABAergic
MSMP,-0.1307672,-2.9703982,0.8959594679546216,1.0,GABAergic
6430710C18RIK,-0.1307672,-2.9703982,0.8959594679546216,1.0,GABAergic
4933417O13RIK,-0.1307672,-2.9703982,0.8959594679546216,1.0,GABAergic
TNP2,-0.13077846,-3.2927504,0.8959505630072377,1.0,GABAergic
CCL1,-0.13078971,-3.5737243,0.895941658072963,1.0,GABAergic
GBP2,-0.13107675,0.34665385,0.8957145866816216,1.0,GABAergic
URB2,-0.1313638,-0.38544816,0.8954875238335666,1.0,GABAergic
PPM1M,-0.13175215,-0.21987589,0.8951803347878048,1.0,GABAergic
KCNMB1,-0.13204482,-0.69636685,0.8949488403829488,1.0,GABAergic
ARMT1,-0.13218553,-0.112301774,0.8948375481791846,1.0,GABAergic
GM15800,-0.13234875,-0.13537802,0.8947084518161937,1.0,GABAergic
PRR18,-0.13241066,-0.520183,0.8946594849595546,1.0,GABAergic
GDPGP1,-0.1327765,-0.22196694,0.894370143552424,1.0,GABAergic
TMEM125,-0.13292283,-0.4228326,0.8942544109226476,1.0,GABAergic
SSH1,-0.13293971,-0.14624344,0.8942410573024849,1.0,GABAergic
LRRC58,-0.1333731,-0.05611487,0.8938983246533807,1.0,GABAergic
SNAPC4,-0.1337727,-0.25694945,0.8935823159973848,1.0,GABAergic
TBX21,-0.13378958,-0.4614152,0.8935689638905724,1.0,GABAergic
KCTD17,-0.1338121,-0.5110063,0.8935511611284094,1.0,GABAergic
GAS2,-0.1338121,-0.5110063,0.8935511611284094,1.0,GABAergic
IIGP1,-0.13414979,0.13703452,0.8932841261366621,1.0,GABAergic
METTL4,-0.13427924,-0.22711326,0.8931817659288903,1.0,GABAergic
HMGCLL1,-0.13462819,-0.5718976,0.8929058472796867,1.0,GABAergic
SNHG12,-0.13489273,-0.056296334,0.8926966917780415,1.0,GABAergic
SERGEF,-0.13489273,-0.036745045,0.8926966917780415,1.0,GABAergic
FBXW10,-0.13538802,-0.59183604,0.8923051015567587,1.0,GABAergic
AFAP1L1,-0.13612531,0.008676854,0.8917222147800897,1.0,GABAergic
RAB15,-0.13615909,-0.4394085,0.8916955190744734,1.0,GABAergic
B930041F14RIK,-0.13615909,-0.6166114,0.8916955190744734,1.0,GABAergic
4930515G01RIK,-0.13626039,-0.7480727,0.8916154326942298,1.0,GABAergic
STK32C,-0.13626039,-0.7480727,0.8916154326942298,1.0,GABAergic
CHIL5,-0.13626039,-0.7480727,0.8916154326942298,1.0,GABAergic
PHKA1,-0.13637295,-0.20534556,0.8915264491239432,1.0,GABAergic
LRFN4,-0.13674442,-0.26992545,0.8912328130395386,1.0,GABAergic
TSLP,-0.1370765,-0.8830113,0.8909703328011678,1.0,GABAergic
FAM181A,-0.1370765,-0.8830113,0.8909703328011678,1.0,GABAergic
GM26530,-0.1370765,-0.8830113,0.8909703328011678,1.0,GABAergic
MSANTD1,-0.1370765,-0.8830113,0.8909703328011678,1.0,GABAergic
CEP85L,-0.13710463,-0.15627688,0.8909480892619239,1.0,GABAergic
GM15510,-0.13717218,-1.0533607,0.8908947051179267,1.0,GABAergic
VRK2,-0.13745359,-0.11001235,0.8906722765108723,1.0,GABAergic
SERP2,-0.13745922,-0.263997,0.890667828026431,1.0,GABAergic
FAM175A,-0.13764495,-0.08119465,0.8905210299714322,1.0,GABAergic
HSPBAP1,-0.13770686,-0.0629645,0.890472098120159,1.0,GABAergic
ELAC1,-0.1377125,-0.08910332,0.8904676497907266,1.0,GABAergic
PPP2R5B,-0.13778003,-0.03408106,0.8904142701065075,1.0,GABAergic
2810429I04RIK,-0.13785319,-0.97037476,0.8903564426758184,1.0,GABAergic
CLEC3B,-0.13785319,-0.97037476,0.8903564426758184,1.0,GABAergic
GM3716,-0.13785319,-0.97037476,0.8903564426758184,1.0,GABAergic
BEND3,-0.13789259,-1.0773983,0.8903253050700944,1.0,GABAergic
1700056N10RIK,-0.13789259,-1.0773983,0.8903253050700944,1.0,GABAergic
AFMID,-0.13789259,-1.0773983,0.8903253050700944,1.0,GABAergic
LDHD,-0.13789822,-0.33842245,0.8903208568545131,1.0,GABAergic
TMEM241,-0.13810083,-0.1768335,0.8901607233939499,1.0,GABAergic
RBP7,-0.1381121,-2.273864,0.8901518272219056,1.0,GABAergic
CARD11,-0.13813461,-0.38614404,0.8901340349193093,1.0,GABAergic
CFAP97,-0.13820215,-0.05088318,0.8900806583435426,1.0,GABAergic
ASGR2,-0.13867491,-0.030375887,0.8897070362766576,1.0,GABAergic
DLG2,-0.1387087,-1.3855294,0.8896803499224891,1.0,GABAergic
GM26606,-0.1387087,-1.3855294,0.8896803499224891,1.0,GABAergic
KIF7,-0.1387087,-1.3855294,0.8896803499224891,1.0,GABAergic
ZDHHC2,-0.1387087,-1.3855294,0.8896803499224891,1.0,GABAergic
1810020O05RIK,-0.1387087,-1.3855294,0.8896803499224891,1.0,GABAergic
NANOS3,-0.1387087,-1.3855294,0.8896803499224891,1.0,GABAergic
CAP2,-0.13901825,-0.25017497,0.8894357308378239,1.0,GABAergic
SACS,-0.13920961,-0.32993487,0.8892845170309072,1.0,GABAergic
AZGP1,-0.13952479,-1.9705002,0.8890354677796872,1.0,GABAergic
AFF2,-0.13952479,-1.9705002,0.8890354677796872,1.0,GABAergic
4930578M01RIK,-0.13952479,-1.9705002,0.8890354677796872,1.0,GABAergic
OPN1SW,-0.13952479,-1.9705002,0.8890354677796872,1.0,GABAergic
FOXP2,-0.13952479,-1.9705002,0.8890354677796872,1.0,GABAergic
RPL7A-PS3,-0.13952479,-1.9705002,0.8890354677796872,1.0,GABAergic
GM5096,-0.13952479,-1.9705002,0.8890354677796872,1.0,GABAergic
NR6A1OS,-0.13952479,-1.9705002,0.8890354677796872,1.0,GABAergic
HAPLN3,-0.13952479,-1.9705002,0.8890354677796872,1.0,GABAergic
TTC22,-0.13952479,-1.9705002,0.8890354677796872,1.0,GABAergic
9330136K24RIK,-0.13955294,-2.2339587,0.8890132317716203,1.0,GABAergic
CREB3L4,-0.13955294,-2.2339587,0.8890132317716203,1.0,GABAergic
ROCK1,-0.13967113,0.014028702,0.8889198414915317,1.0,GABAergic
GABRB1,-0.13968801,-0.08119465,0.8889065001487706,1.0,GABAergic
ZFP236,-0.1397443,-0.19279326,0.8888620292335155,1.0,GABAergic
LTBP1,-0.14016642,-0.16282876,0.8885285085275785,1.0,GABAergic
DDR2,-0.14021707,-0.46853384,0.8884884873677659,1.0,GABAergic
SH3D21,-0.1403015,-0.44357932,0.8884217860664696,1.0,GABAergic
TCTE1,-0.14031838,-2.9703982,0.8884084459010028,1.0,GABAergic
A930041C12RIK,-0.1403409,-3.9705017,0.8883906590628792,1.0,GABAergic
GM17096,-0.1403409,-3.9705017,0.8883906590628792,1.0,GABAergic
EAR1,-0.1403409,-3.9705017,0.8883906590628792,1.0,GABAergic
GM4477,-0.1403409,-3.9705017,0.8883906590628792,1.0,GABAergic
GM43740,-0.1403409,-3.9705017,0.8883906590628792,1.0,GABAergic
PIN1RT1,-0.1403409,-3.9705017,0.8883906590628792,1.0,GABAergic
4930540M05RIK,-0.1403409,-3.9705017,0.8883906590628792,1.0,GABAergic
TYRP1,-0.1403409,-3.9705017,0.8883906590628792,1.0,GABAergic
GM15893,-0.1403409,-3.9705017,0.8883906590628792,1.0,GABAergic
PLA2G12B,-0.1403409,-3.9705017,0.8883906590628792,1.0,GABAergic
GM13832,-0.1403409,-3.9705017,0.8883906590628792,1.0,GABAergic
CSF2,-0.14034651,-6.437576,0.8883862123621288,1.0,GABAergic
DAPK1,-0.14048722,-0.045891833,0.8882750459852857,1.0,GABAergic
ZDHHC18,-0.1405435,-0.0982664,0.8882305800497163,1.0,GABAergic
HDAC9,-0.14068422,-0.32249552,0.8881194167499205,1.0,GABAergic
SYF2,-0.1408193,-0.055207495,0.8880127020523007,1.0,GABAergic
PBX3,-0.14101627,-0.29619065,0.8878570800907412,1.0,GABAergic
ADGRL4,-0.14121327,0.107450284,0.8877014624520998,1.0,GABAergic
CD6,-0.14150031,-0.3591656,0.8874747130726235,1.0,GABAergic
VNN3,-0.14167479,-0.42022267,0.8873368895175981,1.0,GABAergic
FGFR1OP,-0.14168605,-0.08152182,0.8873279977922814,1.0,GABAergic
COG5,-0.14187741,-0.2663001,0.8871768406325455,1.0,GABAergic
ATP8B4,-0.14210254,-0.20563419,0.8869990139343676,1.0,GABAergic
UBE2T,-0.14247401,-0.490887,0.8867056123238686,1.0,GABAergic
LARP6,-0.14256969,-0.50105196,0.8866300416950449,1.0,GABAergic
ZBTB42,-0.14281733,-0.29636213,0.886434451914906,1.0,GABAergic
JAM3,-0.14302558,-0.1705491,0.8862699840444616,1.0,GABAergic
EFCAB7,-0.14331825,-0.5110063,0.8860388482918135,1.0,GABAergic
ZDHHC5,-0.14332387,-0.15874739,0.8860344034684428,1.0,GABAergic
ZFP658,-0.14338578,-0.55550885,0.8859855106480381,1.0,GABAergic
CDK13,-0.1438079,-0.08581071,0.8856521620864787,1.0,GABAergic
TANGO6,-0.14405555,-0.36805502,0.8854566070111421,1.0,GABAergic
C1QTNF9,-0.14407806,-0.5228796,0.8854388296227714,1.0,GABAergic
STK33,-0.14413998,-0.5718976,0.8853899421021051,1.0,GABAergic
GM17455,-0.14413998,-0.42955342,0.8853899421021051,1.0,GABAergic
4933424M12RIK,-0.14413998,-0.5718976,0.8853899421021051,1.0,GABAergic
KLF12,-0.14420187,-0.6226321,0.8853410550177014,1.0,GABAergic
B230322F03RIK,-0.14420187,-0.6226321,0.8853410550177014,1.0,GABAergic
NOXO1,-0.14435947,-0.7485875,0.8852166171363368,1.0,GABAergic
CDKN2D,-0.14474219,-0.21287864,0.8849144226448449,1.0,GABAergic
BHLHE41,-0.14499547,0.25198847,0.8847144501977999,1.0,GABAergic
5830454E08RIK,-0.14501798,-0.70753,0.884696675224379,1.0,GABAergic
DGKD,-0.1450799,-0.07391838,0.8846477943467236,1.0,GABAergic
RAP1GAP,-0.14509678,-0.786456,0.8846344632744628,1.0,GABAergic
1110059E24RIK,-0.1451812,-0.046419878,0.8845678084031359,1.0,GABAergic
TXNL4B,-0.14520934,-0.16936798,0.8845455902942192,1.0,GABAergic
A130014A01RIK,-0.14522623,-0.3465976,0.8845322594724482,1.0,GABAergic
PRR7,-0.14529377,-0.17538324,0.8844789365122879,1.0,GABAergic
1500009L16RIK,-0.14550763,-0.089815594,0.8843100839249589,1.0,GABAergic
EFCAB14,-0.145699,-0.014193344,0.8841590097480606,1.0,GABAergic
AA543186,-0.14583407,-0.8185704,0.884052371688264,1.0,GABAergic
GAREML,-0.14583407,-0.8185704,0.884052371688264,1.0,GABAergic
ZFAT,-0.14583407,-0.8185704,0.884052371688264,1.0,GABAergic
NXPH3,-0.14583407,-0.8185704,0.884052371688264,1.0,GABAergic
SGSM3,-0.14585659,-0.14423387,0.8840345988824759,1.0,GABAergic
CMBL,-0.14594665,-0.97099787,0.8839635082430135,1.0,GABAergic
GZMK,-0.14602543,0.1346428,0.8839013046999039,1.0,GABAergic
DNAH2OS,-0.14643067,-0.31523034,0.8835814120776343,1.0,GABAergic
NR1I3,-0.14665018,-0.9705824,0.8834081448293986,1.0,GABAergic
ZFP57,-0.14665018,-0.9705824,0.8834081448293986,1.0,GABAergic
FAM167A,-0.14665018,-0.9705824,0.8834081448293986,1.0,GABAergic
TFCP2L1,-0.14665018,-0.9705824,0.8834081448293986,1.0,GABAergic
LANCL3,-0.14665018,-0.9705824,0.8834081448293986,1.0,GABAergic
EVI2B,-0.14665018,-0.9705824,0.8834081448293986,1.0,GABAergic
FLRT1,-0.14665018,-0.9705824,0.8834081448293986,1.0,GABAergic
PHF21B,-0.14665018,-0.9705824,0.8834081448293986,1.0,GABAergic
RSPO1,-0.14674023,-1.1409318,0.883337062443106,1.0,GABAergic
CYSLTR2,-0.14674023,-1.1409318,0.883337062443106,1.0,GABAergic
APITD1,-0.14692597,-0.40981528,0.8831904579885007,1.0,GABAergic
TMEM154,-0.14705542,-0.15792482,0.8830882814917509,1.0,GABAergic
TCEA1,-0.14721863,-0.0757096,0.8829594530292647,1.0,GABAergic
RAB27B,-0.14742687,-1.0773983,0.8827950901753222,1.0,GABAergic
PCDHB19,-0.14742687,-1.0773983,0.8827950901753222,1.0,GABAergic
GPR161,-0.14746627,-1.1929837,0.8827639950676728,1.0,GABAergic
GM684,-0.14746627,-1.1929837,0.8827639950676728,1.0,GABAergic
1700112J16RIK,-0.14746627,-1.1929837,0.8827639950676728,1.0,GABAergic
NLRP1B,-0.14746627,-1.1929837,0.8827639950676728,1.0,GABAergic
PABPC4L,-0.14746627,-1.1929837,0.8827639950676728,1.0,GABAergic
GM19684,-0.14746627,-1.1929837,0.8827639950676728,1.0,GABAergic
GM17249,-0.14746627,-1.1929837,0.8827639950676728,1.0,GABAergic
FBLN7,-0.14753382,-1.3860532,0.8827106895891771,1.0,GABAergic
HUNK,-0.14753382,-1.3860532,0.8827106895891771,1.0,GABAergic
CEP76,-0.14757885,-0.41030118,0.8826751528985821,1.0,GABAergic
CEP120,-0.14759573,-0.11543363,0.8826618267004843,1.0,GABAergic
4933402J07RIK,-0.14828238,-1.5555626,0.8821199228228238,1.0,GABAergic
B930094E09RIK,-0.14828238,-1.5555626,0.8821199228228238,1.0,GABAergic
PDZD4,-0.14832741,-1.7783793,0.882084390067163,1.0,GABAergic
PARD6G,-0.1487833,-0.35752407,0.881724634293466,1.0,GABAergic
GM15475,-0.14907034,-1.9705002,0.8814981339127526,1.0,GABAergic
GM11513,-0.14909847,-2.292536,0.8814759285144347,1.0,GABAergic
KCNIP2,-0.14909847,-2.292536,0.8814759285144347,1.0,GABAergic
TTC41,-0.14909847,-2.292536,0.8814759285144347,1.0,GABAergic
GM44029,-0.14909847,-2.292536,0.8814759285144347,1.0,GABAergic
GM12976,-0.14909847,-2.292536,0.8814759285144347,1.0,GABAergic
SFTPB,-0.14909847,-2.292536,0.8814759285144347,1.0,GABAergic
XKRX,-0.14912099,-2.5559947,0.8814581642628619,1.0,GABAergic
GM1992,-0.14912099,-2.5559947,0.8814581642628619,1.0,GABAergic
9030612E09RIK,-0.14912099,-2.5559947,0.8814581642628619,1.0,GABAergic
NEXN,-0.14955999,-0.25744838,0.8811117732880989,1.0,GABAergic
5031414D18RIK,-0.14977387,-0.07264622,0.880943026945326,1.0,GABAergic
SH2D7,-0.14991458,-21.752693,0.8808320125619342,1.0,GABAergic
GM32391,-0.14991458,-21.166883,0.8808320125619342,1.0,GABAergic
GM17597,-0.14991458,-21.166883,0.8808320125619342,1.0,GABAergic
FAM57B,-0.1499596,-0.5039172,0.8807964884537155,1.0,GABAergic
KLRB1B,-0.15016222,-0.15091544,0.8806366329360357,1.0,GABAergic
UBAP2,-0.15019035,-0.06100759,0.8806144311653176,1.0,GABAergic
CDC25A,-0.15019599,-0.221538,0.8806099908224339,1.0,GABAergic
CCDC15,-0.1502579,-0.32249552,0.8805611472984812,1.0,GABAergic
GPN2,-0.15029167,-0.086293146,0.880534505567825,1.0,GABAergic
PEAR1,-0.15055619,-0.11948951,0.880325816691394,1.0,GABAergic
SLC38A1,-0.15075319,-0.049121987,0.8801704154795572,1.0,GABAergic
RNF150,-0.15096143,-0.22790852,0.8800061392165348,1.0,GABAergic
PDE8A,-0.15107962,-0.12438102,0.8799129036344113,1.0,GABAergic
OSBPL7,-0.15107962,-0.13537802,0.8799129036344113,1.0,GABAergic
MAP3K4,-0.15110214,-0.052993868,0.8798951446646323,1.0,GABAergic
GSG2,-0.15116967,-0.42022267,0.879841868117802,1.0,GABAergic
LIN9,-0.15129913,-0.2663001,0.8797397562569805,1.0,GABAergic
CBWD1,-0.15134978,-0.09106003,0.8796997999861839,1.0,GABAergic
KIF20B,-0.15141733,-0.8242954,0.8796465254349778,1.0,GABAergic
CPLX2,-0.15154678,-0.5925497,0.8795444174015365,1.0,GABAergic
USP42,-0.15180567,-0.1742778,0.879340207345659,1.0,GABAergic
USP31,-0.15192387,-0.25694945,0.8792469836833153,1.0,GABAergic
REPS1,-0.15195763,-0.21638222,0.8792203486586215,1.0,GABAergic
LZTS1,-0.15199703,-0.4614152,0.8791892746358942,1.0,GABAergic
3110070M22RIK,-0.15214337,-0.54180235,0.8790738584667324,1.0,GABAergic
RPS6KA5,-0.15214337,-0.54180235,0.8790738584667324,1.0,GABAergic
ZFP119B,-0.15238538,-0.3139581,0.8788829835194505,1.0,GABAergic
PLIN4,-0.15277374,-0.27476,0.8785767105284569,1.0,GABAergic
LRRC20,-0.15282439,-0.5110063,0.8785367632161006,1.0,GABAergic
ROR1,-0.15289193,-0.55550885,0.8784835006140166,1.0,GABAergic
VANGL1,-0.1530439,-0.31104636,0.8783636617706176,1.0,GABAergic
IL12RB1,-0.15365174,-0.5228796,0.8778843342947008,1.0,GABAergic
XK,-0.15371366,-0.5718976,0.8778355164126762,1.0,GABAergic
LUM,-0.15381497,-0.87207663,0.8777556336079128,1.0,GABAergic
CSRNP2,-0.15453538,-0.70753,0.877187614053504,1.0,GABAergic
MORC4,-0.15453538,-0.70753,0.877187614053504,1.0,GABAergic
CACNA2D1,-0.15453538,-0.70753,0.877187614053504,1.0,GABAergic
CCNO,-0.15485057,-1.0329224,0.8769391253656689,1.0,GABAergic
FFAR2,-0.15494625,-0.055063166,0.8768636936982045,1.0,GABAergic
CD4,-0.1551545,-0.38485235,0.8766995227591141,1.0,GABAergic
CLCN6,-0.1552333,-0.21286216,0.8766374054082606,1.0,GABAergic
ADAMTSL2,-0.15535711,-0.8185704,0.8765397939635945,1.0,GABAergic
SLC35G1,-0.15540777,-0.8926793,0.8764998625500708,1.0,GABAergic
LPAR2,-0.15540777,-0.8926793,0.8764998625500708,1.0,GABAergic
FIGF,-0.15540777,-0.8926793,0.8764998625500708,1.0,GABAergic
GM44386,-0.15541339,-0.9005002,0.8764954257457479,1.0,GABAergic
PSRC1,-0.15572858,-1.3089902,0.8762469709016122,1.0,GABAergic
SMPD3,-0.15617883,-0.9705824,0.8758920565698767,1.0,GABAergic
PPFIA3,-0.15622386,-1.0638002,0.8758565665081891,1.0,GABAergic
1810062O18RIK,-0.15622386,-1.0638002,0.8758565665081891,1.0,GABAergic
PGPEP1L,-0.15622386,-1.0638002,0.8758565665081891,1.0,GABAergic
8030462N17RIK,-0.15622386,-1.0638002,0.8758565665081891,1.0,GABAergic
PTCHD2,-0.1563083,-1.2341496,0.875790023315443,1.0,GABAergic
ASGR1,-0.1564321,-1.4312874,0.875692428221282,1.0,GABAergic
GALE,-0.15655594,-0.06042088,0.8755948350174929,1.0,GABAergic
CDKL3,-0.15671353,-0.33587572,0.8754706282217093,1.0,GABAergic
GM17092,-0.15703997,-1.318623,0.8752133524775517,1.0,GABAergic
CDK15,-0.15703997,-1.318623,0.8752133524775517,1.0,GABAergic
KCND3,-0.15703997,-1.318623,0.8752133524775517,1.0,GABAergic
PCLO,-0.15703997,-1.318623,0.8752133524775517,1.0,GABAergic
STK11IP,-0.15708499,-0.24732548,0.8751778672024295,1.0,GABAergic
UPK3BL,-0.15710187,-1.5116924,0.8751645602889618,1.0,GABAergic
ACBD7,-0.15710187,-1.5116924,0.8751645602889618,1.0,GABAergic
ZFP395,-0.15724821,-0.20506509,0.875049235184579,1.0,GABAergic
POLI,-0.15763655,-0.3857463,0.8747431929724625,1.0,GABAergic
PMEPA1OS,-0.1578223,-1.5555626,0.8745968315779016,1.0,GABAergic
6030443J06RIK,-0.15785606,-1.7483158,0.8745702208760403,1.0,GABAergic
GM21188,-0.15785606,-1.7483158,0.8745702208760403,1.0,GABAergic
GM15743,-0.15785606,-1.7483158,0.8745702208760403,1.0,GABAergic
GM15601,-0.15785606,-1.7483158,0.8745702208760403,1.0,GABAergic
SYT15,-0.15785606,-1.7483158,0.8745702208760403,1.0,GABAergic
SPDYA,-0.15785606,-1.7483158,0.8745702208760403,1.0,GABAergic
MTBP,-0.15794049,-0.46417364,0.8745036947420642,1.0,GABAergic
2610021A01RIK,-0.15794049,-0.46417364,0.8745036947420642,1.0,GABAergic
CCNK,-0.15805306,-0.13022254,0.8744149946100346,1.0,GABAergic
KLHL18,-0.15810934,-0.18478009,0.8743706451357299,1.0,GABAergic
PTRH1,-0.15815435,-0.070952766,0.8743351658404321,1.0,GABAergic
SCRIB,-0.1583795,-0.14268978,0.8741577731550971,1.0,GABAergic
LMCD1,-0.1584189,-0.14807339,0.8741267300852065,1.0,GABAergic
BFAR,-0.15857086,-0.06697206,0.8740069943452629,1.0,GABAergic
UBXN7,-0.15862714,-0.10444988,0.8739626485069615,1.0,GABAergic
CDHR3,-0.15864402,-2.292536,0.8739493448326685,1.0,GABAergic
1700019B03RIK,-0.15867217,-2.7076812,0.8739271721213734,1.0,GABAergic
SH2D4A,-0.15867217,-2.7076812,0.8739271721213734,1.0,GABAergic
RP23-223O9.2,-0.15867217,-2.7076812,0.8739271721213734,1.0,GABAergic
RHBDL1,-0.15867217,-2.7076812,0.8739271721213734,1.0,GABAergic
