,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15
Osteoclast differentiation,-0.6315856,-0.0025442839,0.46877223,-0.25554943,-0.23678765,-0.41884407,0.022018284,-0.1280747,0.18810092,0.42605478,-0.26758432,-0.20653602,-0.005151391,0.4350394,-0.26368535,-0.10956308
AGE-RAGE signaling pathway in diabetic complications,-0.62643504,-0.0045187175,0.45831108,-0.255543,-0.24253833,-0.40901265,0.028772086,-0.13067602,0.19411178,0.41518655,-0.2651379,-0.19081506,0.0036796927,0.41954893,-0.24497813,-0.121123284
Chagas disease,-0.631628,-0.0025773942,0.46941984,-0.2556864,-0.23612484,-0.41965514,0.021493047,-0.12776932,0.1873769,0.427116,-0.26752818,-0.2081809,-0.006203264,0.4362774,-0.26554984,-0.10838413
Toll-like receptor signaling pathway,-0.63141656,-0.0027748346,0.46913612,-0.25594616,-0.23662955,-0.41928756,0.021965533,-0.12794438,0.18805473,0.42697304,-0.26686406,-0.20712397,-0.0062413216,0.43566507,-0.26484078,-0.109246016
Hepatitis C,-0.62505674,-0.0033118129,0.45374978,-0.25333062,-0.2430069,-0.40766278,0.030508548,-0.13047583,0.19497587,0.40829164,-0.26669186,-0.18557712,0.008524954,0.4135204,-0.23707587,-0.12280887
Hepatocellular carcinoma,-0.6238105,-0.0037680864,0.45074493,-0.25354916,-0.24463354,-0.40488693,0.03261742,-0.13164747,0.19701351,0.40586865,-0.26514155,-0.18091106,0.010748148,0.40892482,-0.23159993,-0.12610109
Leishmaniasis,-0.63042283,-0.0029741675,0.4663201,-0.25498652,-0.2380993,-0.41713053,0.023935676,-0.128589,0.1888716,0.42326245,-0.2671125,-0.20347744,-0.0037505329,0.43162364,-0.2595356,-0.11154643
Pathways of neurodegeneration,-0.62284994,-0.003473848,0.44982332,-0.25592554,-0.24515936,-0.40475047,0.03285557,-0.13162783,0.20110728,0.406734,-0.26175803,-0.17662084,0.0105755925,0.40723753,-0.23026049,-0.12908168
Pathways in cancer,-0.6344551,0.00029289722,0.475829,-0.2626508,-0.23491362,-0.4264123,0.016808212,-0.12720154,0.19524236,0.44056582,-0.26113957,-0.20999843,-0.014919996,0.44569772,-0.27713782,-0.10878849
Lipid and atherosclerosis,-0.6246642,-0.0047579557,0.453653,-0.25349426,-0.24365994,-0.40583208,0.031294942,-0.13138965,0.1937788,0.4090804,-0.2663739,-0.18677843,0.008072883,0.41334373,-0.23727769,-0.123053074
Alzheimer disease,-0.62320805,-0.002115801,0.45013618,-0.254619,-0.2426304,-0.40711665,0.030976295,-0.13040712,0.19871832,0.40647018,-0.263976,-0.18006745,0.010811806,0.40887874,-0.23245591,-0.12528846
Human cytomegalovirus infection,-0.6286124,-0.0024236292,0.46204773,-0.2553985,-0.23942794,-0.41482708,0.025864929,-0.12910214,0.19265519,0.41914052,-0.26537943,-0.19614896,-0.0001039207,0.4254002,-0.25208944,-0.115791336
Th17 cell differentiation,-0.6395463,-0.000614956,0.488604,-0.26392344,-0.23015067,-0.43448666,0.010729313,-0.12543018,0.18756293,0.4546661,-0.2620871,-0.22836563,-0.026450157,0.46339333,-0.29939324,-0.097450614
Hepatitis B,-0.62331283,-0.0047887117,0.4500757,-0.25321704,-0.24565494,-0.40324396,0.033855528,-0.13208273,0.19664611,0.40446925,-0.26521796,-0.17987376,0.011454642,0.4075274,-0.22987348,-0.12723039
Coronavirus disease,-0.63012505,-0.002907142,0.46631485,-0.25544527,-0.23756751,-0.41712937,0.023236305,-0.12828285,0.18887235,0.42366236,-0.26741752,-0.20403063,-0.0035598278,0.43200415,-0.26029295,-0.11133936
Prolactin signaling pathway,-0.63047075,-0.0027076602,0.46373403,-0.2538999,-0.24026506,-0.41427872,0.026305467,-0.1296953,0.1911761,0.41817528,-0.26724896,-0.1966775,0.0008585453,0.4262213,-0.25159645,-0.115504935
Tuberculosis,-0.6397547,0.0011308789,0.49201342,-0.26657444,-0.22669384,-0.43992782,0.005864799,-0.12278846,0.18844087,0.46105123,-0.2611813,-0.23335347,-0.030899137,0.4700188,-0.30888033,-0.094008565
Prion disease,-0.62532175,-0.0035033077,0.4542945,-0.25445086,-0.2432943,-0.4075453,0.030752063,-0.130941,0.19633193,0.40968692,-0.26472342,-0.18436635,0.007885218,0.4134797,-0.23725098,-0.12373927
Yersinia infection,-0.62587726,-0.004389763,0.45671588,-0.25346637,-0.24184406,-0.40888205,0.029282928,-0.130431,0.1915689,0.4124254,-0.26714104,-0.19208172,0.0049713254,0.41819614,-0.24339753,-0.119282976
Fluid shear stress and atherosclerosis,-0.61807674,-0.008180395,0.4375566,-0.25052223,-0.25439,-0.39004537,0.044418693,-0.13608567,0.20169432,0.38804555,-0.26377064,-0.1601871,0.02317506,0.38743526,-0.20427057,-0.1413537
Measles,-0.62117463,-0.007348463,0.44240594,-0.25288966,-0.25500375,-0.3924984,0.042813897,-0.13660362,0.20455678,0.39415395,-0.261841,-0.16121748,0.01946634,0.39279526,-0.20948458,-0.14186691
PD-L1 expression and PD-1 checkpoint pathway in cancer,-0.6277607,-0.004741907,0.46253327,-0.25505656,-0.23984243,-0.4131507,0.026561588,-0.1293619,0.18957166,0.41968507,-0.2660246,-0.19935685,-0.0013510287,0.42631018,-0.25400662,-0.114930704
Human T-cell leukemia virus 1 infection,-0.6158876,-0.0077311397,0.43322456,-0.24927448,-0.25376123,-0.38787687,0.044827998,-0.13564754,0.20125113,0.38284189,-0.26599056,-0.15777299,0.02787441,0.3826596,-0.19890743,-0.14207396
TGF-beta signaling pathway,-0.62405,-0.002328679,0.45146936,-0.2536121,-0.24277453,-0.40789428,0.030803353,-0.1304752,0.19671671,0.40743715,-0.26548862,-0.1833716,0.0091685355,0.4112348,-0.23474461,-0.123575464
Malaria,-0.63136053,-0.00314489,0.4709012,-0.25616336,-0.23477447,-0.42095628,0.020089865,-0.12714007,0.18517731,0.43016464,-0.2678513,-0.213135,-0.009006411,0.43963826,-0.27064198,-0.10567288
Cushing syndrome,-0.6262216,-0.002460152,0.4566549,-0.25435174,-0.2406384,-0.41129786,0.02816686,-0.12977016,0.19405536,0.41330838,-0.2654484,-0.19028363,0.0047474205,0.41819888,-0.24357468,-0.119095534
Cellular senescence,-0.6180445,-0.0065767467,0.4382821,-0.24990353,-0.25026104,-0.3932425,0.040925175,-0.13413778,0.19856249,0.38926458,-0.2664337,-0.16600662,0.02292502,0.39061624,-0.20913562,-0.13595442
MicroRNAs in cancer,-0.6265405,-0.0025209934,0.45972228,-0.25559345,-0.2377247,-0.41436532,0.02503094,-0.12876491,0.19110851,0.419478,-0.26571733,-0.19867769,3.7699938e-05,0.4245569,-0.25276405,-0.1140956
JAK-STAT signaling pathway,-0.6265041,-0.0046575516,0.45815262,-0.2529664,-0.24106906,-0.4091697,0.028086752,-0.13024046,0.18924795,0.4136842,-0.26908597,-0.19587901,0.0044293404,0.42066425,-0.24627054,-0.11726083
NF-kappa B signaling pathway,-0.62607527,-0.0035270005,0.45612425,-0.25521234,-0.24422473,-0.40851298,0.030347526,-0.13082066,0.19723041,0.41181225,-0.26486,-0.18549198,0.005567193,0.41623503,-0.23988879,-0.12423462
Toxoplasmosis,-0.6299191,-0.0033891648,0.46632555,-0.25426048,-0.23680523,-0.41711956,0.023074508,-0.12803878,0.18615185,0.4231271,-0.26886427,-0.20670488,-0.0035755932,0.43253458,-0.26127023,-0.109313905
Cytosolic DNA-sensing pathway,-0.62384593,-0.005455807,0.45236114,-0.25255024,-0.24437813,-0.4047142,0.032364428,-0.13163877,0.19276796,0.4075302,-0.26691046,-0.1867159,0.008448184,0.41194898,-0.23569208,-0.12335044
Inflammatory bowel disease,-0.6313604,-0.0031449795,0.4709011,-0.2561634,-0.23477441,-0.42095625,0.020089924,-0.12714007,0.18517725,0.43016466,-0.26785123,-0.2131351,-0.009006441,0.4396382,-0.27064198,-0.10567282
Neutrophil extracellular trap formation,-0.6201432,-0.007320851,0.4417923,-0.25218257,-0.2528966,-0.39307442,0.04162392,-0.1353789,0.20201017,0.39310598,-0.26359606,-0.16386354,0.020241976,0.3930959,-0.21088842,-0.13924901
Transcriptional misregulation in cancer,-0.619683,-0.005280867,0.44152683,-0.25049293,-0.24868423,-0.39672214,0.038012832,-0.13319403,0.19790693,0.39362395,-0.26767024,-0.17110494,0.019780427,0.39630294,-0.21563324,-0.13293704
Pathogenic Escherichia coli infection,-0.62756443,-0.0036587268,0.46073848,-0.25569928,-0.24063225,-0.41227385,0.026968569,-0.1298109,0.19279326,0.41822475,-0.2652682,-0.19496584,0.0008671582,0.42356396,-0.25010014,-0.117680475
FoxO signaling pathway,-0.62115705,-0.0054703057,0.44384098,-0.25099453,-0.24870014,-0.3974075,0.03796497,-0.13341069,0.19827794,0.39501786,-0.26635975,-0.17067304,0.019055754,0.39763826,-0.21695638,-0.1328623
Antigen processing and presentation,-0.6407838,-0.00037793815,0.49741772,-0.26829636,-0.2242367,-0.44283405,0.0032336116,-0.121916786,0.18470933,0.46850264,-0.2603398,-0.24234563,-0.037053674,0.47793144,-0.32012594,-0.08896671
Signaling pathways regulating pluripotency of stem cells,-0.61897826,-0.0040456653,0.43888998,-0.25216967,-0.24978092,-0.39605537,0.03953266,-0.13373023,0.20380674,0.3916683,-0.26337913,-0.16230014,0.022123635,0.3911032,-0.20941606,-0.13755473
Breast cancer,-0.62643963,-0.0029300451,0.45705572,-0.25420666,-0.24110311,-0.41085914,0.028629601,-0.12995891,0.19374342,0.41305268,-0.2655931,-0.19022301,0.004713446,0.41828835,-0.24346387,-0.11935283
African trypanosomiasis,-0.6281868,-0.0044996142,0.46408543,-0.25367576,-0.23705971,-0.41518703,0.024169475,-0.12831646,0.18479414,0.42141628,-0.26907694,-0.20675635,-0.0027071238,0.43021995,-0.2593478,-0.1095566
Non-alcoholic fatty liver disease,-0.61478174,-0.0062265396,0.43287623,-0.25000715,-0.24953204,-0.39124432,0.041683704,-0.13404718,0.19968937,0.3858806,-0.26543486,-0.16252217,0.026128113,0.3848037,-0.2037844,-0.13736117
Th1 and Th2 cell differentiation,-0.6315457,-0.003244102,0.4695473,-0.25449368,-0.23555425,-0.4194227,0.021653056,-0.1276722,0.18474634,0.42638057,-0.26862216,-0.21028873,-0.006067455,0.4364928,-0.26611346,-0.106633335
Bladder cancer,-0.58778876,-0.016882434,0.3698433,-0.23523739,-0.2831605,-0.33443883,0.08593221,-0.14757222,0.22201149,0.3019455,-0.26440164,-0.07068738,0.08759558,0.28842634,-0.08251271,-0.19785087
Rheumatoid arthritis,-0.63136053,-0.0031449348,0.4709012,-0.25616336,-0.2347745,-0.4209563,0.020089895,-0.12714007,0.18517734,0.4301647,-0.26785123,-0.21313503,-0.00900653,0.43963832,-0.27064204,-0.105672866
Human papillomavirus infection,-0.63498175,0.0009995252,0.4779702,-0.2641685,-0.23417994,-0.42873928,0.015233964,-0.12583286,0.19744353,0.44224665,-0.25948277,-0.20857462,-0.015967846,0.4475779,-0.27969152,-0.10920596
Graft-versus-host disease,-0.6316241,-0.0031059831,0.47149003,-0.25590003,-0.23415345,-0.42159584,0.019639045,-0.12697285,0.18417631,0.43081236,-0.2681232,-0.21469626,-0.009571373,0.44060963,-0.2719803,-0.10440923
Type I diabetes mellitus,-0.6291243,-0.0022295117,0.4651758,-0.25639737,-0.23681596,-0.41809955,0.02284661,-0.12785047,0.19033362,0.42438164,-0.2656966,-0.20314059,-0.004223287,0.4312995,-0.2603771,-0.11142385
Prostate cancer,-0.6276283,-0.0037807971,0.46067488,-0.25249797,-0.23816803,-0.41283873,0.02579251,-0.12914239,0.18626167,0.4167692,-0.26991403,-0.20191664,0.0016322434,0.42517167,-0.25234753,-0.11208555
Salmonella infection,-0.6292901,-0.0034283102,0.46516642,-0.25523138,-0.23753724,-0.4161675,0.023739904,-0.12853321,0.18816335,0.4230733,-0.26728612,-0.20417193,-0.0031596124,0.43080693,-0.25939244,-0.11130266
Type II diabetes mellitus,-0.6298874,-0.0033242106,0.46390837,-0.25385487,-0.23929034,-0.41399038,0.025343806,-0.12942791,0.18894954,0.41924822,-0.26859927,-0.20029184,0.0003053844,0.42766762,-0.2540481,-0.113731876
Amoebiasis,-0.6318024,-0.0031138808,0.4721985,-0.25668532,-0.23423046,-0.42200324,0.019375801,-0.12692848,0.18496086,0.43204197,-0.26734704,-0.21465132,-0.010459602,0.4414462,-0.2730688,-0.104726255
T cell receptor signaling pathway,-0.6283433,-0.003694266,0.4620954,-0.25401527,-0.23943548,-0.4135584,0.026349366,-0.12911849,0.18956028,0.41769728,-0.26735944,-0.19833171,0.00055229664,0.42544025,-0.25222164,-0.11459868
"Parathyroid hormone synthesis, secretion and action",-0.6284539,-0.0019278377,0.45995802,-0.25614282,-0.24239728,-0.41298512,0.028277159,-0.13008681,0.19794323,0.41616917,-0.26301503,-0.18762726,0.0022953153,0.4207285,-0.24522573,-0.12151931
"Growth hormone synthesis, secretion and action",-0.6281832,-0.003935501,0.45996958,-0.25341812,-0.24148583,-0.41054514,0.028218657,-0.13041744,0.19107701,0.41455978,-0.26763058,-0.19396731,0.0037721395,0.4215234,-0.24645853,-0.11790502
Sphingolipid signaling pathway,-0.6217252,-0.004012361,0.44404265,-0.25262374,-0.24885976,-0.39896095,0.0376741,-0.13347578,0.20213045,0.39658597,-0.26369643,-0.16756272,0.018262804,0.39749378,-0.21655408,-0.1344569
Legionellosis,-0.63306344,-0.002737701,0.47452965,-0.2573294,-0.23364735,-0.42366534,0.018267035,-0.12667526,0.18510778,0.4345136,-0.26688254,-0.21617332,-0.01210314,0.4441846,-0.27619183,-0.103684664
VEGF signaling pathway,-0.63255537,-0.0017213225,0.4697479,-0.25711495,-0.23769316,-0.42020723,0.0224877,-0.12850733,0.19168954,0.42798358,-0.2645121,-0.20358393,-0.0068779886,0.43539548,-0.26365167,-0.11138727
Cytokine-cytokine receptor interaction,-0.6152443,-0.0042643547,0.43553448,-0.2528895,-0.24759631,-0.39645907,0.03859192,-0.13232192,0.20268346,0.39181152,-0.26273155,-0.16457236,0.021174371,0.38986212,-0.21078014,-0.1358084
Proteoglycans in cancer,-0.63670677,0.001601994,0.48619503,-0.2659513,-0.22521284,-0.4385251,0.007435739,-0.1231405,0.18826576,0.45750648,-0.25948396,-0.23083365,-0.028272241,0.4637136,-0.3032735,-0.09361534
Mitophagy,-0.64014024,-0.0009968132,0.49115953,-0.26520658,-0.229303,-0.4364814,0.009642422,-0.1252762,0.18682368,0.45934826,-0.260594,-0.23238465,-0.030591965,0.46743852,-0.30505472,-0.09537275
Central carbon metabolism in cancer,-0.64721346,0.00047460198,0.51394284,-0.27184606,-0.21643966,-0.45674592,-0.0063818097,-0.11906746,0.17760806,0.4907872,-0.25821996,-0.2662896,-0.05487913,0.50222427,-0.35168618,-0.073345035
RIG-I-like receptor signaling pathway,-0.61947024,-0.008088976,0.44131202,-0.25098962,-0.2523672,-0.39293334,0.041898727,-0.13527575,0.19911753,0.39273894,-0.26464775,-0.1668525,0.019531906,0.39339936,-0.21186867,-0.1372206
Melanoma,-0.62292325,-0.0034758598,0.44901067,-0.25247902,-0.24369237,-0.40492395,0.033030033,-0.13112947,0.19601236,0.40319484,-0.2656604,-0.1802032,0.012338549,0.40683377,-0.22958052,-0.12517601
Non-small cell lung cancer,-0.63007057,-0.0038018227,0.46599895,-0.2532599,-0.23634577,-0.4164935,0.023448259,-0.12868676,0.18403865,0.42302,-0.26922852,-0.2084288,-0.0032863915,0.43212867,-0.26102716,-0.107825175
Glioma,-0.622003,-0.0040298253,0.44578707,-0.25189668,-0.24664927,-0.40110517,0.035844386,-0.13243482,0.19841783,0.39859778,-0.26560223,-0.17381874,0.01609227,0.40133518,-0.22188753,-0.13001515
Gastric cancer,-0.62579274,-0.004227191,0.45517135,-0.25246257,-0.24232365,-0.40748087,0.030197531,-0.13095772,0.19160818,0.40981305,-0.26778513,-0.18992901,0.0074748397,0.41556042,-0.239735,-0.120202914
Chronic myeloid leukemia,-0.6260541,-0.0040132403,0.45547673,-0.2523985,-0.24214816,-0.40805385,0.030126065,-0.13089623,0.1915891,0.41009933,-0.26760304,-0.19016099,0.007062793,0.41594094,-0.2401501,-0.11979729
Pancreatic cancer,-0.6220031,-0.0040298253,0.44578713,-0.25189668,-0.24664919,-0.40110523,0.035844356,-0.13243479,0.1984178,0.3985978,-0.26560223,-0.17381877,0.01609227,0.40133518,-0.22188759,-0.13001508
Shigellosis,-0.6319972,-0.0030608624,0.47149733,-0.25617585,-0.23476565,-0.42116264,0.020122379,-0.12750825,0.18519352,0.43089914,-0.26732343,-0.21325138,-0.009306312,0.43998045,-0.27090508,-0.105442226
Hippo signaling pathway,-0.60844606,-0.009754986,0.41768324,-0.24597037,-0.25963834,-0.3752176,0.052967817,-0.13809305,0.20476991,0.36492813,-0.2671637,-0.14043194,0.041821063,0.36151528,-0.1733774,-0.15381801
Small cell lung cancer,-0.60755694,-0.009939894,0.41354793,-0.24611837,-0.2640408,-0.37157068,0.058039993,-0.13986108,0.21073872,0.35875314,-0.26382655,-0.12824455,0.04563576,0.35317612,-0.16191864,-0.16150396
GnRH signaling pathway,-0.6290386,-0.004148066,0.4619899,-0.2535951,-0.24094205,-0.4118378,0.027720988,-0.1301226,0.19027747,0.41620705,-0.26716036,-0.19564825,0.0021538138,0.42370135,-0.2492128,-0.116560414
Axon guidance,-0.623327,-0.005128294,0.44918293,-0.25340575,-0.24711,-0.40152848,0.03531745,-0.1329907,0.19823171,0.40308982,-0.26429045,-0.17651111,0.012835592,0.40520406,-0.22656083,-0.12968525
Choline metabolism in cancer,-0.6449525,0.00017900765,0.50083077,-0.2660978,-0.22564626,-0.4440281,0.0042136014,-0.123764515,0.18298922,0.46999437,-0.26170248,-0.24488682,-0.03874314,0.48102468,-0.3211037,-0.08722252
Hematopoietic cell lineage,-0.63368016,-0.0023872852,0.47508547,-0.25677198,-0.2333695,-0.424078,0.017760515,-0.12658873,0.184346,0.43453395,-0.26811615,-0.21738565,-0.01194185,0.44510263,-0.27683443,-0.10282616
Melanogenesis,-0.6280916,-0.0036079586,0.45935535,-0.2533862,-0.24173704,-0.41021875,0.028277725,-0.13048172,0.19185446,0.41384694,-0.26769233,-0.19268006,0.004673153,0.4206075,-0.2451306,-0.118705094
MAPK signaling pathway,-0.63047147,-0.0029249936,0.4655593,-0.25557625,-0.23930135,-0.415823,0.02499032,-0.12913808,0.19133635,0.42179632,-0.265884,-0.19912961,-0.001988858,0.429218,-0.25614285,-0.11437051
Serotonergic synapse,-0.6306559,-0.0025070608,0.46464366,-0.2542277,-0.23978966,-0.41525444,0.025410086,-0.12922937,0.19082527,0.41945022,-0.26791668,-0.19862148,-0.00032123923,0.4281785,-0.2539611,-0.11456671
Rap1 signaling pathway,-0.62778366,-0.005141318,0.4593323,-0.25354153,-0.24253982,-0.40866518,0.029736638,-0.13140783,0.19094156,0.4141909,-0.26658046,-0.19295648,0.003943771,0.42001104,-0.24485064,-0.11908701
Intestinal immune network for IgA production,-0.6255381,-0.005573496,0.4580342,-0.25148576,-0.23907797,-0.40949467,0.027258545,-0.1294998,0.18431257,0.41373593,-0.27128556,-0.20167601,0.0036387146,0.42215484,-0.24935263,-0.1131126
Relaxin signaling pathway,-0.62735426,-0.0039233714,0.4568506,-0.25303757,-0.2438591,-0.40787685,0.030843288,-0.131354,0.19414939,0.41010946,-0.2665341,-0.18680388,0.0072190166,0.41592228,-0.23890585,-0.12239681
Cytokine Signaling In Immune System R-HSA-1280215,-0.6345026,0.00067192316,0.4771935,-0.262784,-0.2339029,-0.42779496,0.014853209,-0.12568985,0.19486023,0.44095922,-0.26254097,-0.21131739,-0.014942706,0.4477808,-0.27976853,-0.107915565
Immune System R-HSA-168256,-0.6368685,-3.8653612e-05,0.48328063,-0.26565945,-0.23287943,-0.4309408,0.0127797425,-0.12595263,0.1943961,0.45014787,-0.25969243,-0.21768403,-0.021907568,0.45576102,-0.29003543,-0.1050788
Signaling By Interleukins R-HSA-449147,-0.638597,0.00013202429,0.48453677,-0.2646984,-0.23363277,-0.43097255,0.013427049,-0.12667686,0.1939118,0.44976532,-0.26056957,-0.21775398,-0.021697372,0.45641762,-0.2894833,-0.104894295
Interleukin-4 And Interleukin-13 Signaling R-HSA-6785807,-0.64037406,-0.00023292005,0.4900676,-0.26549876,-0.23069194,-0.43506366,0.010116905,-0.12557566,0.18980987,0.4569048,-0.26110634,-0.22765219,-0.02758208,0.46502352,-0.3008737,-0.098725036
Cellular Responses To Stress R-HSA-2262752,-0.63141334,6.1258674e-05,0.46853086,-0.26137564,-0.23744008,-0.4208527,0.02044794,-0.12839536,0.1980019,0.43201542,-0.26123965,-0.20051247,-0.007697195,0.43533766,-0.26437098,-0.1146463
Cellular Responses To Stimuli R-HSA-8953897,-0.6300318,-0.00070632994,0.4680723,-0.26208305,-0.23668823,-0.42072245,0.019986033,-0.12794316,0.19714932,0.4331314,-0.26064667,-0.20223674,-0.008785069,0.43572378,-0.26619965,-0.113912925
Toll-like Receptor Cascades R-HSA-168898,-0.6280999,-0.00331828,0.45978528,-0.25438762,-0.24214786,-0.41081095,0.028111428,-0.1301446,0.19381557,0.41440785,-0.26664835,-0.19101566,0.004123986,0.4208848,-0.24537665,-0.11999461
Leishmania Infection R-HSA-9658195,-0.62821114,-0.0022919774,0.4611283,-0.25528485,-0.23935157,-0.41414765,0.025760025,-0.12918565,0.19271041,0.4184537,-0.26585868,-0.19575927,0.00097063184,0.42446578,-0.25100863,-0.11610842
Toll Like Receptor 4 (TLR4) Cascade R-HSA-166016,-0.6281729,-0.003502354,0.45979738,-0.2542985,-0.24234426,-0.4107736,0.028535873,-0.13042189,0.19365324,0.4146235,-0.2662056,-0.19112521,0.003657937,0.42081302,-0.24532473,-0.119907066
"Nucleotide-binding Domain, Leucine Rich Repeat Containing NLR Signaling Pathways R-HSA-168643",-0.6291183,-0.0027638078,0.4623916,-0.25564694,-0.24066605,-0.41361102,0.026114583,-0.12994426,0.19316693,0.41985738,-0.26586115,-0.1961366,-7.0244074e-05,0.42576212,-0.25177437,-0.117076874
Cell Recruitment (Pro-Inflammatory Response) R-HSA-9664424,-0.6322441,-0.0021595657,0.470506,-0.257017,-0.23632917,-0.42058346,0.020942539,-0.12808043,0.18906839,0.42995444,-0.2659447,-0.2083101,-0.008038282,0.43781722,-0.26735163,-0.108851865
RUNX3 Regulates YAP1-mediated Transcription R-HSA-8951671,-0.6306455,-0.0027873665,0.47260496,-0.2623014,-0.23482406,-0.42213348,0.017557919,-0.12717186,0.19154425,0.43873328,-0.26227838,-0.212277,-0.013512135,0.4429496,-0.27620608,-0.10883793
Signal Transduction R-HSA-162582,-0.6294927,0.0014305115,0.46817762,-0.26686376,-0.23683512,-0.42279693,0.01799956,-0.12714115,0.20523448,0.43711886,-0.25619572,-0.1969698,-0.01030767,0.43626934,-0.26729125,-0.11813228
Innate Immune System R-HSA-168249,-0.63733596,0.0008830726,0.48086455,-0.2640686,-0.23462203,-0.42908636,0.01475957,-0.12693475,0.1961314,0.44534057,-0.26074046,-0.21237826,-0.01785624,0.45133644,-0.2829386,-0.10782659
Cellular Senescence R-HSA-2559583,-0.62283874,-0.004677668,0.44892862,-0.25181177,-0.2448924,-0.40291253,0.03383273,-0.13173491,0.19480403,0.402261,-0.26693872,-0.18059781,0.013096005,0.4064061,-0.22864062,-0.1259932
MyD88:MAL(TIRAP) Cascade Initiated On Plasma Membrane R-HSA-166058,-0.62537074,-0.0043222606,0.45442003,-0.2534749,-0.2442441,-0.40653118,0.031360388,-0.13119242,0.194979,0.40880477,-0.26611975,-0.18521798,0.008040667,0.41359454,-0.23690885,-0.12390822
Interferon Alpha/Beta Signaling R-HSA-909733,-0.6366484,-0.0001757294,0.48326737,-0.26491386,-0.23262087,-0.43095538,0.0125211775,-0.12534346,0.19348045,0.44885337,-0.26070166,-0.21777967,-0.021063447,0.45556504,-0.28983897,-0.10470888
Cellular Response To Chemical Stress R-HSA-9711123,-0.6277371,-0.004018441,0.46175992,-0.25676864,-0.2405797,-0.4124163,0.026149869,-0.1303038,0.19268991,0.42175132,-0.2644534,-0.19750625,-0.0012960136,0.4256851,-0.25308067,-0.11720696
NLRP3 Inflammasome R-HSA-844456,-0.6299659,-0.0026375204,0.46508163,-0.25630373,-0.23898414,-0.4159241,0.024074942,-0.12930226,0.1915432,0.423833,-0.2659579,-0.20102853,-0.003044337,0.4301713,-0.25767708,-0.114016965
Interleukin-10 Signaling R-HSA-6783783,-0.6326788,-0.0021430403,0.47335726,-0.25711372,-0.23384613,-0.42386475,0.018536389,-0.12667967,0.18583734,0.43378687,-0.26692528,-0.21535021,-0.011905968,0.44326276,-0.27493227,-0.10406478
Interferon Gamma Signaling R-HSA-877300,-0.62420046,-0.004518658,0.45070198,-0.25284564,-0.2469904,-0.40302294,0.034015954,-0.13232535,0.1976028,0.40402544,-0.2661212,-0.17874712,0.011851907,0.40785676,-0.22900999,-0.12863131
MyD88 Deficiency (TLR2/4) R-HSA-5602498,-0.62922406,-0.0034479946,0.46324003,-0.25588313,-0.24117054,-0.4134893,0.026693255,-0.12970203,0.19350357,0.41935688,-0.26506016,-0.19474679,-0.00018972158,0.42566592,-0.25169396,-0.117889285
Regulation Of TLR By Endogenous Ligand R-HSA-5686938,-0.62783235,-0.00415954,0.45927674,-0.25560242,-0.24451646,-0.40922442,0.030203193,-0.1311336,0.1968681,0.41409722,-0.26385927,-0.18644008,0.0039168,0.41875273,-0.2425366,-0.12380029
IRAK4 Deficiency (TLR2/4) R-HSA-5603041,-0.6287536,-0.0034951568,0.46160242,-0.25586063,-0.24276447,-0.41187105,0.02816856,-0.13018057,0.19563423,0.41683233,-0.26442483,-0.19028673,0.0017942786,0.42254865,-0.24737859,-0.12090893
Oxidative Stress Induced Senescence R-HSA-2559580,-0.6088449,-0.010151416,0.41561282,-0.24565603,-0.2636968,-0.3720402,0.057453692,-0.1397355,0.20940526,0.3593061,-0.26476413,-0.12976974,0.04554814,0.35501498,-0.16366503,-0.16036183
Transcriptional Activity Of SMAD2/SMAD3:SMAD4 Heterotrimer R-HSA-2173793,-0.60198057,-0.013798177,0.39975786,-0.24230938,-0.27324378,-0.35624805,0.069532484,-0.14391214,0.21524529,0.33837062,-0.26388985,-0.10596731,0.060968578,0.3302024,-0.13240004,-0.17686453
MyD88 Dependent Cascade Initiated On Endosome R-HSA-975155,-0.62612855,-0.004639104,0.4564388,-0.25461066,-0.24405444,-0.40744844,0.030726433,-0.13142176,0.19501017,0.4121998,-0.26491874,-0.1873124,0.0055155456,0.41627234,-0.24038541,-0.123169675
Synthesis Of Leukotrienes (LT) And Eoxins (EX) R-HSA-2142691,-0.60357285,-0.010230958,0.4057089,-0.24485755,-0.26516286,-0.3658293,0.06014058,-0.14047292,0.211753,0.35083985,-0.26559296,-0.1218725,0.053159475,0.34370452,-0.15104175,-0.16571182
Inflammasomes R-HSA-622312,-0.6299659,-0.0026375651,0.46508154,-0.2563038,-0.2389842,-0.41592404,0.024075001,-0.1293023,0.19154324,0.42383298,-0.2659579,-0.20102847,-0.0030443072,0.43017125,-0.25767702,-0.11401698
Toll Like Receptor 7/8 (TLR7/8) Cascade R-HSA-168181,-0.6223022,-0.007437423,0.44642374,-0.2534856,-0.25222847,-0.39589503,0.039951414,-0.13542324,0.20133777,0.39932612,-0.26225042,-0.16869086,0.015333205,0.39914912,-0.21819812,-0.13682239
Generic Transcription Pathway R-HSA-212436,-0.6308836,0.0001976788,0.47069243,-0.26057908,-0.23335683,-0.42422882,0.016527057,-0.12576546,0.19275774,0.43447673,-0.26430255,-0.20923352,-0.009901524,0.4406622,-0.27253503,-0.10823643
