epoch,loss
1,1.6840449571609497
2,3.7609212398529053
3,7.661171913146973
4,5.173004150390625
5,2.1556196212768555
6,1.8748795986175537
7,1.6698845624923706
8,2.6685822010040283
9,1.947240948677063
10,2.116983652114868
11,4.045470714569092
12,3.7221736907958984
13,3.5234930515289307
14,4.024303913116455
15,1.939945936203003
16,2.662357807159424
17,2.4542903900146484
18,2.333846092224121
19,2.2948055267333984
20,1.705811858177185
21,1.8914425373077393
22,1.842344880104065
23,2.563687324523926
24,2.2248694896698
25,2.271350860595703
26,2.2239866256713867
27,1.8414570093154907
28,3.5885534286499023
29,1.6544551849365234
30,2.1490490436553955
31,1.7138729095458984
32,2.02795147895813
33,2.261899948120117
34,2.695204257965088
35,1.9789676666259766
36,2.9729065895080566
37,1.7392113208770752
38,1.762614130973816
39,2.081170082092285
40,1.605527639389038
41,1.8354517221450806
42,1.6097044944763184
43,1.7401586771011353
44,2.6809473037719727
45,2.052978754043579
46,1.607118010520935
47,2.0019843578338623
48,1.6987802982330322
49,1.7011876106262207
50,1.9176061153411865
51,1.6501481533050537
52,1.6231341361999512
53,1.5027971267700195
54,1.5046330690383911
55,1.5115333795547485
56,1.48634934425354
57,1.4486229419708252
58,1.5777803659439087
59,1.4837745428085327
60,2.5342249870300293
61,1.5607975721359253
62,1.5949732065200806
63,1.4581375122070312
64,1.7591769695281982
65,1.8110164403915405
66,1.7548670768737793
67,1.7591261863708496
68,1.392651081085205
69,1.8127927780151367
70,1.5415964126586914
71,1.7131341695785522
72,1.434043288230896
73,1.282639503479004
74,1.430454969406128
75,1.4801970720291138
76,1.1807918548583984
77,1.2067840099334717
78,1.260204553604126
79,1.361659288406372
80,1.622580647468567
81,1.1598795652389526
82,1.1473674774169922
83,1.1669189929962158
84,1.1768094301223755
85,1.1660107374191284
86,1.313010573387146
87,1.7521182298660278
88,1.2207989692687988
89,1.2853918075561523
90,1.3303711414337158
91,1.165899395942688
92,1.179464340209961
93,1.13881254196167
94,1.1736500263214111
95,1.0584806203842163
96,1.2180771827697754
97,1.1009517908096313
98,1.1196799278259277
99,1.125425934791565
100,1.2128262519836426
101,1.0715135335922241
102,1.192359447479248
103,1.0786205530166626
104,1.065069556236267
105,1.0274828672409058
106,1.2146520614624023
107,1.1942332983016968
108,1.144406795501709
109,1.0886493921279907
110,1.0628950595855713
111,1.113824725151062
112,1.006594181060791
113,1.0525271892547607
114,1.0336617231369019
115,1.017063856124878
116,1.0425665378570557
117,1.0910674333572388
118,1.0513761043548584
119,1.011508584022522
120,1.0067224502563477
121,1.027113914489746
122,0.9871971607208252
123,1.017496943473816
124,0.9840993881225586
125,1.008270025253296
126,0.9913952946662903
127,0.9998143315315247
128,1.0090330839157104
129,1.00467050075531
130,1.0013799667358398
131,0.9972327947616577
132,0.9925127029418945
133,0.9961424469947815
134,0.9767154455184937
135,0.9897531867027283
136,1.001038670539856
137,1.0112032890319824
138,0.9732481241226196
139,0.990128755569458
140,1.000182867050171
141,0.9733884930610657
142,0.9809406995773315
143,0.9848744869232178
144,0.9752627015113831
145,0.9862606525421143
146,0.9991963505744934
147,0.96517014503479
148,0.9730713367462158
149,0.9689936637878418
150,1.0183323621749878
151,0.9695814251899719
152,0.9982667565345764
153,0.987458348274231
154,0.9515475630760193
155,0.9395989775657654
156,0.9617418050765991
157,0.9682577848434448
158,0.9566551446914673
159,0.9829874038696289
160,0.9986357688903809
161,0.9662562012672424
162,0.9617401361465454
163,0.9752340316772461
164,0.9224135279655457
165,0.9659827947616577
166,0.9405859708786011
167,0.9461697936058044
168,0.9605510234832764
169,0.9528130292892456
170,0.969109058380127
171,0.9510980844497681
172,0.9803709983825684
173,0.9866008162498474
174,0.9464674592018127
175,0.9802731275558472
176,0.9507458209991455
177,0.9837697148323059
178,0.9486422538757324
179,0.9609053134918213
180,0.9570069313049316
181,0.9618605375289917
182,0.9655115604400635
183,0.9770183563232422
184,0.9441440105438232
185,0.9647629261016846
186,0.9463065266609192
187,0.9551953077316284
188,0.9546869397163391
189,0.9696961045265198
190,0.9407004117965698
191,0.9871807098388672
192,0.9525359272956848
193,0.9448219537734985
194,0.9657294154167175
195,0.9492079019546509
196,0.9658525586128235
197,0.9472236037254333
198,0.9815372228622437
199,0.9658385515213013
200,0.9888827204704285
